Seq_id	Size	Description
1	1858539	BUMA.0521.00010.2
2	2284051	BUMA.0521.00011.2
3	3533282	BUMA.0521.00012.1
4	2093334	BUMA.0521.00008.2
5	2185904	BUMA.0521.00009.2
6	3512356	BUMA.0521.00009.1
7	3550623	BUMA.0521.00010.1
8	2120306	BUMA.0521.00014.2
9	3623703	BUMA.0521.00015.1
10	3553890	BUMA.0521.00013.1
11	3471563	BUMA.0521.00014.1
12	2152800	BUMA.0521.00003.2
13	2325354	BUMA.0521.00001.2
14	3553363	BUMA.0521.00002.1
15	3542936	BUMA.0521.00004.1
16	2321567	BUMA.0521.00002.2
17	2125970	BUMA.0521.00006.2
18	3501019	BUMA.0521.00007.1
19	2237503	BUMA.0521.00004.2
20	2226175	BUMA.0521.00013.2
21	3559874	BUMA.0521.00005.1
22	2104778	BUMA.0521.00020.2
23	2240464	BUMA.0521.00021.2
24	2120272	BUMA.0521.00027.2
25	3045954	BUMA.0521.00024.1
26	2105279	BUMA.0521.00015.2
27	3497450	BUMA.0521.00030.1
28	3531732	BUMA.0521.00008.1
29	2120565	BUMA.0521.00016.2
30	3517959	BUMA.0521.00027.1
31	3578566	BUMA.0521.00022.1
32	2325379	BUMA.0521.00031.2
33	2120572	BUMA.0521.00023.2
34	2353260	BUMA.0521.00005.2
35	2352693	BUMA.0521.00017.2
36	2146721	BUMA.0521.00007.2
37	3558404	BUMA.0521.00020.1
38	3507358	BUMA.0521.00021.1
39	3495687	BUMA.0521.00017.1
40	3573819	BUMA.0521.00023.1
41	2351417	BUMA.0521.00032.2
42	3510187	BUMA.0521.00001.1
43	2106749	BUMA.0521.00019.2
44	2728358	BUMA.0521.00024.2
45	3625848	BUMA.0521.00019.1
46	3471484	BUMA.0521.00016.1
47	1726745	BUMA.0521.00026.2
48	2325357	BUMA.0521.00018.2
49	2096906	BUMA.0521.00012.2
50	3510032	BUMA.0521.00025.1
51	1734922	BUMA.0521.00030.2
52	3510148	BUMA.0521.00031.1
53	2325322	BUMA.0521.00029.2
54	3558861	BUMA.0521.00006.1
55	3539287	BUMA.0521.00029.1
56	3510109	BUMA.0521.00018.1
57	2146721	BUMA.0521.00022.2
58	3476186	BUMA.0521.00032.1
59	3506682	BUMA.0521.00026.1
60	3509051	BUMA.0521.00003.1
61	3497571	BUMA.0521.00028.1
62	3458247	BUMA.0521.00011.1
63	2226558	BUMA.0521.00025.2
64	1734864	BUMA.0521.00028.2
--------------------------------------------------------------------------------
Block #220
Seq_id	Strand	Start	End	Length
39	-	1652750	1646899	5851
40	-	3003712	2997861	5851
42	+	485347	491197	5850
45	-	3031124	3025273	5851
46	-	2901377	2895526	5851
50	+	692821	698671	5850
52	+	692890	698740	5850
54	-	3031174	3025323	5851
55	-	3450362	3444511	5851
56	+	692820	698670	5850
58	+	1664120	1669970	5850
59	-	1033395	1027544	5851
60	+	2182300	2188150	5850
61	-	2751048	2745197	5851
62	+	1146277	1152127	5850
--------------------------------------------------------------------------------
Block #170
Seq_id	Strand	Start	End	Length
3	+	2174868	2180055	5187
6	-	2926064	2920893	5171
7	+	2400896	2406083	5187
9	-	2974674	2969503	5171
10	-	2986735	2981549	5186
11	-	2909867	2904696	5171
14	-	577833	572647	5186
15	+	2663862	2669048	5186
18	+	1337380	1342567	5187
21	-	3391851	3386664	5187
25	-	2478736	2473565	5171
27	-	2356429	2351243	5186
28	+	2201727	2206914	5187
30	-	2240302	2235131	5171
31	-	2974731	2969560	5171
37	-	2986337	2981166	5171
38	-	2973391	2968220	5171
39	-	1661170	1655999	5171
40	-	3012132	3006961	5171
42	+	476912	482098	5186
45	-	3039544	3034373	5171
46	-	2909797	2904626	5171
50	+	684386	689572	5186
52	+	684455	689641	5186
54	-	3039609	3034423	5186
55	-	3458797	3453611	5186
56	+	684385	689571	5186
58	+	1655699	1660871	5172
59	-	1041815	1036644	5171
60	+	2173865	2179051	5186
61	-	2759483	2754297	5186
62	+	1137841	1143028	5187
--------------------------------------------------------------------------------
Block #169
Seq_id	Strand	Start	End	Length
3	+	2153837	2173657	19820
6	-	2947110	2927306	19804
7	+	2379875	2399685	19810
10	-	3007766	2987947	19819
11	-	2930913	2911109	19804
14	-	598870	579060	19810
15	+	2642830	2662634	19804
18	+	1316355	1336169	19814
21	-	3412899	3393062	19837
25	-	2499782	2479978	19804
27	-	2377466	2357641	19825
28	+	2180696	2200516	19820
30	-	2261348	2241544	19804
31	-	2995777	2975973	19804
37	-	3007383	2987579	19804
39	-	1682216	1662412	19804
40	-	3033178	3013374	19804
42	+	455879	475699	19820
45	-	3060590	3040786	19804
46	-	2930843	2911039	19804
50	+	663354	683174	19820
52	+	663423	683243	19820
54	-	3060646	3040821	19825
55	-	3479828	3460009	19819
56	+	663353	683173	19820
58	+	1634653	1654457	19804
59	-	1062861	1043057	19804
60	+	2152827	2172637	19810
61	-	2780520	2760695	19825
62	+	1116817	1136631	19814
--------------------------------------------------------------------------------
Block #168
Seq_id	Strand	Start	End	Length
3	+	2137405	2153836	16431
6	-	2963542	2947112	16430
7	+	2363443	2379874	16431
9	-	2992334	2975915	16419
9	-	3042390	3025962	16428
9	-	3092446	3076018	16428
10	-	3024198	3007768	16430
11	-	2947345	2930915	16430
14	-	615302	598872	16430
15	+	2626398	2642829	16431
18	+	1299923	1316354	16431
21	-	3429347	3412901	16446
25	-	2516214	2499784	16430
27	-	2393898	2377468	16430
28	+	2164264	2180695	16431
30	-	2277780	2261350	16430
31	-	3012209	2995779	16430
37	-	3023815	3007385	16430
39	-	1698628	1682218	16410
40	-	3049610	3033180	16430
42	+	439449	455878	16429
45	-	3077022	3060592	16430
46	-	2947275	2930845	16430
50	+	646924	663353	16429
52	+	646993	663422	16429
54	-	3077078	3060648	16430
55	-	3496258	3479830	16428
56	+	646923	663352	16429
58	+	1618241	1634652	16411
59	-	1079293	1062863	16430
60	+	2136395	2152826	16431
61	-	2796952	2780522	16430
62	+	1100385	1116816	16431
--------------------------------------------------------------------------------
Block #167
Seq_id	Strand	Start	End	Length
3	+	2123594	2137149	13555
6	-	2977351	2963798	13553
7	+	2349431	2363187	13756
9	-	3006143	2992590	13553
9	-	3056199	3042646	13553
9	-	3106255	3092702	13553
10	-	3038007	3024454	13553
11	-	2961154	2947601	13553
14	-	629111	615558	13553
15	+	2612587	2626142	13555
18	+	1285913	1299667	13754
21	-	3444380	3430812	13568
25	-	2530023	2516470	13553
27	-	2407707	2394154	13553
28	+	2150453	2164008	13555
30	-	2291589	2278036	13553
31	-	3026018	3012465	13553
37	-	3037624	3024071	13553
39	-	1712437	1698884	13553
40	-	3063419	3049866	13553
42	+	425638	439193	13555
45	-	3090831	3077278	13553
46	-	2961084	2947531	13553
50	+	633113	646668	13555
52	+	633182	646737	13555
54	-	3090887	3077334	13553
55	-	3510067	3496514	13553
56	+	633112	646667	13555
58	+	1604430	1617985	13555
59	-	1093102	1079549	13553
60	+	2122576	2136139	13563
61	-	2810761	2797208	13553
62	+	1086574	1100129	13555
--------------------------------------------------------------------------------
Block #78
Seq_id	Strand	Start	End	Length
2	+	1491459	1511627	20168
4	+	467149	487319	20170
5	-	107581	87382	20199
8	+	2014246	2034424	20178
12	+	1025048	1045330	20282
13	-	842636	822375	20261
16	-	88544	68255	20289
17	-	533795	513533	20262
19	-	355464	335250	20214
20	+	2198634	2218857	20223
22	-	107595	87396	20199
23	-	107588	87389	20199
24	-	158699	138521	20178
26	-	107589	87390	20199
29	-	107533	87334	20199
32	-	103186	82925	20261
33	-	107533	87334	20199
34	-	1649447	1629203	20244
35	-	104496	84294	20202
36	+	1618036	1638222	20186
41	+	498766	518968	20202
43	-	107588	87382	20206
44	-	742427	722228	20199
48	+	2220353	2240614	20261
49	+	1319004	1339189	20185
51	-	1267321	1247123	20198
53	+	2020445	2040706	20261
57	-	107567	87375	20192
63	+	2121547	2141815	20268
64	-	220980	200782	20198
--------------------------------------------------------------------------------
Block #77
Seq_id	Strand	Start	End	Length
2	+	1077285	1095880	18595
4	+	11173	29831	18658
5	+	1587267	1605900	18633
8	-	598625	579996	18629
12	+	465136	483751	18615
13	+	186050	204663	18613
16	-	648559	629944	18615
17	-	1016619	997978	18641
19	+	1939860	1958628	18768
20	-	517537	498901	18636
22	+	1507361	1525994	18633
23	+	1643041	1661673	18632
24	+	1574271	1592904	18633
26	+	1508019	1526656	18637
29	+	1523163	1541786	18623
32	+	1772056	1790669	18613
33	+	1523172	1541805	18633
34	-	2130897	2112255	18642
35	-	585978	567291	18687
41	+	17516	36202	18686
43	+	1508132	1526763	18631
44	+	2130962	2149589	18627
47	+	1674868	1693501	18633
48	-	551458	532846	18612
49	+	863446	882104	18658
53	-	351609	332997	18612
57	+	1549305	1567936	18631
63	-	551493	532881	18612
--------------------------------------------------------------------------------
Block #76
Seq_id	Strand	Start	End	Length
2	+	1059824	1065858	6034
4	+	2087284	2093334	6050
5	+	1569806	1575840	6034
8	-	616086	610052	6034
12	+	447675	453709	6034
13	+	168589	174623	6034
16	-	666020	659986	6034
17	-	1034080	1028046	6034
19	+	1922399	1928433	6034
20	-	534998	528964	6034
22	+	1489900	1495934	6034
23	+	1625580	1631614	6034
24	+	1556810	1562844	6034
26	+	1490558	1496592	6034
29	+	1505702	1511736	6034
32	+	1754595	1760629	6034
33	+	1505711	1511745	6034
34	-	2148358	2142324	6034
35	-	603439	597405	6034
41	+	40	6089	6049
43	+	1490671	1496705	6034
44	+	2113501	2119535	6034
47	+	1657407	1663441	6034
48	-	568919	562885	6034
49	+	845997	852031	6034
53	-	369070	363036	6034
57	+	1531844	1537878	6034
63	-	568954	562920	6034
--------------------------------------------------------------------------------
Block #75
Seq_id	Strand	Start	End	Length
2	+	1008883	1059123	50240
4	+	2036380	2086583	50203
5	+	1518894	1569105	50211
8	-	666998	616787	50211
12	+	396724	446974	50250
13	+	117653	167888	50235
16	-	716971	666721	50250
17	-	1085025	1034781	50244
19	+	1871384	1921698	50314
20	-	585974	535699	50275
22	+	1438988	1489199	50211
23	+	1574668	1624879	50211
24	+	1505899	1556109	50210
26	+	1439647	1489857	50210
29	+	1454792	1505001	50209
32	+	1703659	1753894	50235
33	+	1454799	1505010	50211
34	-	2199266	2149059	50207
35	-	654371	604140	50231
41	+	2300540	2350771	50231
43	+	1439759	1489970	50211
44	+	2062589	2112800	50211
47	+	1606503	1656706	50203
48	-	619855	569620	50235
49	+	795093	845296	50203
53	-	420005	369771	50234
57	+	1480932	1531143	50211
63	-	619890	569655	50235
--------------------------------------------------------------------------------
Block #74
Seq_id	Strand	Start	End	Length
2	+	365562	388306	22744
4	+	1348294	1371074	22780
8	-	1324889	1302142	22747
12	+	1825180	1847924	22744
13	-	1991339	1968553	22786
16	+	1441374	1464118	22744
19	-	1132159	1109412	22747
20	+	1122725	1145490	22765
23	+	916867	939615	22748
24	+	848010	870757	22747
29	+	796869	819616	22747
32	-	1251986	1229200	22786
33	+	796897	819644	22747
34	+	306355	329082	22727
35	+	1113748	1136503	22755
36	-	823789	801193	22596
41	+	1381245	1404000	22755
44	+	1523683	1546430	22747
47	+	1289469	1312216	22747
48	+	1071552	1094338	22786
49	+	107165	129938	22773
51	-	151158	128428	22730
53	+	871668	894454	22786
57	+	823003	845750	22747
64	-	839724	816994	22730
--------------------------------------------------------------------------------
Block #73
Seq_id	Strand	Start	End	Length
2	+	354772	365005	10233
4	+	1337522	1347737	10215
8	-	1335617	1325447	10170
12	+	1814408	1824623	10215
13	-	2002058	1991897	10161
16	+	1430602	1440817	10215
19	-	1142896	1132717	10179
20	+	1111980	1122168	10188
23	+	906113	916310	10197
24	+	837256	847453	10197
29	+	786115	796312	10197
32	-	1262705	1252544	10161
33	+	786143	796340	10197
34	+	295556	305798	10242
35	+	1102958	1113191	10233
36	-	834526	824347	10179
41	+	1370455	1380688	10233
44	+	1512929	1523126	10197
47	+	1278715	1288912	10197
48	+	1060807	1070995	10188
49	+	96393	106608	10215
51	-	161886	151716	10170
53	+	860923	871111	10188
57	+	812249	822446	10197
64	-	850452	840282	10170
--------------------------------------------------------------------------------
Block #72
Seq_id	Strand	Start	End	Length
2	+	293006	354770	61764
4	+	1275781	1337520	61739
8	-	1397355	1335618	61737
12	+	1752818	1814406	61588
13	-	2063783	2002059	61724
16	+	1369012	1430600	61588
19	-	1204632	1142897	61735
20	+	1050327	1111978	61651
23	+	844392	906111	61719
24	+	775545	837254	61709
29	+	724403	786113	61710
32	-	1324417	1262706	61711
33	+	724431	786141	61710
34	+	233823	295554	61731
35	+	1041233	1102956	61723
36	-	896533	836135	60398
41	+	1308730	1370453	61723
44	+	1451217	1512927	61710
47	+	1217054	1278713	61659
48	+	999121	1060805	61684
49	+	34655	96391	61736
51	-	223526	161887	61639
53	+	799246	860921	61675
57	+	750528	812247	61719
64	-	912091	850453	61638
--------------------------------------------------------------------------------
Block #71
Seq_id	Strand	Start	End	Length
1	+	1817255	1858183	40928
2	-	129432	88346	41086
4	+	1721837	1762704	40867
5	+	1230289	1271140	40851
8	-	955470	914691	40779
12	+	1964505	2005658	41153
13	-	1577271	1536198	41073
16	+	1580696	1621638	40942
17	+	1832293	1873225	40932
19	+	1362539	1403690	41151
20	+	1473584	1514572	40988
22	+	1150435	1191242	40807
23	+	1286263	1327055	40792
24	+	1217384	1258190	40806
26	+	1151135	1191957	40822
29	+	1166259	1207068	40809
32	-	837905	796818	41087
33	+	1166280	1207082	40802
34	+	727447	768516	41069
35	+	1535139	1576293	41154
36	-	299216	258266	40950
41	+	1802522	1843696	41174
43	+	1151166	1191996	40830
44	+	1892835	1933649	40814
48	+	1485585	1526680	41095
49	+	480641	521497	40856
51	+	536988	577884	40896
53	+	1285704	1326797	41093
57	+	1192400	1233227	40827
63	+	1386751	1427882	41131
64	+	1225535	1266431	40896
--------------------------------------------------------------------------------
Block #70
Seq_id	Strand	Start	End	Length
1	+	1784908	1814614	29706
2	+	753853	783647	29794
4	-	1411255	1381523	29732
5	+	1198569	1228358	29789
8	-	987241	957446	29795
13	-	1609045	1579247	29798
16	-	1073924	1044052	29872
17	-	1302355	1272564	29791
19	-	841952	812144	29808
20	+	1441893	1471653	29760
22	+	1118709	1148504	29795
23	+	1254515	1284332	29817
24	+	1185657	1215453	29796
26	+	1119409	1149204	29795
29	+	1134532	1164328	29796
32	-	869679	839881	29798
33	+	1134553	1164349	29796
34	+	695782	725516	29734
35	+	1503404	1533208	29804
41	+	1770786	1800590	29804
43	+	1119446	1149235	29789
44	+	1861108	1890904	29796
48	+	1453856	1483654	29798
49	-	170108	140388	29720
53	+	1253975	1283773	29798
57	+	1160664	1190469	29805
63	+	1355022	1384820	29798
--------------------------------------------------------------------------------
Block #69
Seq_id	Strand	Start	End	Length
1	+	1737214	1783671	46457
2	+	702080	748565	46485
4	-	1464283	1417805	46478
5	+	1147294	1193772	46478
8	-	1038516	992038	46478
13	+	1917749	1964227	46478
16	-	1122389	1075911	46478
17	-	1353489	1307018	46471
19	+	1648942	1695427	46485
20	+	1390209	1436701	46492
22	+	1067434	1113912	46478
23	+	1203240	1249718	46478
24	+	1134382	1180860	46478
26	+	1068134	1114612	46478
29	+	1083257	1129735	46478
32	+	1178395	1224874	46479
33	+	1083278	1129756	46478
34	+	642742	689232	46490
35	+	1450362	1496854	46492
36	-	349095	301307	47788
41	+	1717752	1764237	46485
43	+	1068171	1114649	46478
44	+	1809833	1856311	46478
48	-	1145143	1098665	46478
49	-	223138	176658	46480
53	-	945259	898781	46478
57	+	1109389	1155867	46478
63	-	1046310	999832	46478
--------------------------------------------------------------------------------
Block #68
Seq_id	Strand	Start	End	Length
1	+	1723452	1728983	5531
16	-	1136074	1130553	5521
17	-	1367174	1361653	5521
19	+	1635235	1640756	5521
20	+	1376536	1382057	5521
36	-	362782	357251	5531
--------------------------------------------------------------------------------
Block #67
Seq_id	Strand	Start	End	Length
1	+	1687661	1723451	35790
2	+	665082	700851	35769
4	-	1501363	1465512	35851
5	+	1110243	1146065	35822
8	-	1075566	1039745	35821
12	-	1595087	1559297	35790
13	+	2221185	2256962	35777
16	-	1211385	1175595	35790
17	+	1794535	1830357	35822
20	-	808222	772433	35789
22	+	1030383	1066205	35822
23	+	1166189	1202011	35822
24	+	1097331	1133153	35822
26	+	1031083	1066905	35822
29	+	1046206	1082028	35822
32	+	1481837	1517614	35777
33	+	1046227	1082049	35822
34	+	605694	641513	35819
35	+	1413352	1449133	35781
36	-	398527	362784	35743
41	+	1680742	1716523	35781
43	+	1031120	1066942	35822
44	+	1772782	1808604	35822
48	-	841677	805901	35776
49	-	260198	224367	35831
51	+	499220	535052	35832
53	-	641825	606049	35776
57	+	1072338	1108160	35822
63	-	841712	805936	35776
64	+	1187767	1223599	35832
--------------------------------------------------------------------------------
Block #66
Seq_id	Strand	Start	End	Length
1	+	1665347	1685240	19893
2	+	642772	662661	19889
4	-	1523664	1503785	19879
5	+	1087933	1107822	19889
8	-	1097876	1077988	19888
12	+	201203	221092	19889
13	-	1670937	1651049	19888
16	-	912483	892595	19888
17	+	1772574	1792463	19889
19	-	863199	843311	19888
20	-	830532	810644	19888
22	+	1008073	1027962	19889
23	+	1143879	1163768	19889
24	+	1075021	1094910	19889
26	+	1008773	1028662	19889
29	+	1023896	1043785	19889
32	-	931573	911685	19888
33	+	1023917	1043806	19889
34	+	583384	603273	19889
35	+	1391042	1410931	19889
36	-	420842	400949	19893
41	+	1658433	1678322	19889
43	+	1008810	1028699	19889
44	+	1750472	1770361	19889
47	+	1516472	1536361	19889
48	+	1391961	1411850	19889
49	-	282499	262620	19879
51	+	477259	497148	19889
53	+	1192080	1211969	19889
57	+	1050028	1069917	19889
63	+	1293127	1313016	19889
64	+	1165806	1185695	19889
--------------------------------------------------------------------------------
Block #65
Seq_id	Strand	Start	End	Length
1	+	1652863	1660101	7238
2	+	425410	432648	7238
4	-	1693367	1685936	7431
5	+	841598	848836	7238
8	-	1265028	1257791	7237
12	-	1936040	1928804	7236
13	+	1828862	1836098	7236
16	-	1552231	1544995	7236
17	+	1435060	1442295	7235
19	+	1021415	1028650	7235
20	+	1182612	1189848	7236
22	+	840893	848131	7238
23	+	976729	983967	7238
24	+	907870	915108	7238
26	+	841612	848850	7238
29	+	856730	863968	7238
32	+	1089490	1096726	7236
33	+	856758	863996	7238
34	+	366175	373413	7238
35	+	1173607	1180845	7238
36	+	706586	713824	7238
41	+	1441104	1448342	7238
43	+	841634	848872	7238
44	+	1583303	1590541	7238
47	+	1349330	1356568	7238
48	-	1234040	1226804	7236
49	-	452171	444740	7431
51	+	33777	41012	7235
53	-	1034163	1026927	7236
57	+	882864	890102	7238
63	-	1135200	1127964	7236
64	+	722344	729579	7235
--------------------------------------------------------------------------------
Block #64
Seq_id	Strand	Start	End	Length
1	+	1626146	1651193	25047
2	+	398882	423740	24858
4	-	1719905	1695037	24868
5	+	815045	839928	24883
8	-	1291566	1266698	24868
12	-	1962574	1937710	24864
13	+	1802349	1827192	24843
16	-	1578765	1553901	24864
17	+	1408528	1433390	24862
19	+	994875	1019745	24870
20	+	1156059	1180942	24883
22	+	814340	839223	24883
23	+	950191	975059	24868
24	+	881333	906200	24867
26	+	815060	839942	24882
29	+	830192	855060	24868
32	+	1062977	1087820	24843
33	+	830220	855088	24868
34	+	339658	364505	24847
35	+	1147079	1171937	24858
36	+	679900	704916	25016
41	+	1414576	1439434	24858
43	+	815081	839964	24883
44	+	1557006	1581633	24627
47	+	1322792	1347660	24868
48	-	1260554	1235710	24844
49	-	478710	453842	24868
51	+	7260	32107	24847
53	-	1060677	1035833	24844
57	+	856326	881194	24868
63	-	1161714	1136870	24844
64	+	695827	720674	24847
--------------------------------------------------------------------------------
Block #63
Seq_id	Strand	Start	End	Length
1	+	1599252	1624934	25682
2	-	535619	509995	25624
13	+	1775494	1801137	25643
16	+	1017178	1042809	25631
19	+	968038	993663	25625
20	+	935167	960824	25657
32	+	1036122	1061765	25643
34	-	476372	450757	25615
35	-	1283908	1258284	25624
36	+	652996	678688	25692
41	-	1551342	1525718	25624
48	-	1287409	1261766	25643
53	-	1087532	1061889	25643
63	-	1188569	1162926	25643
--------------------------------------------------------------------------------
Block #62
Seq_id	Strand	Start	End	Length
1	+	1589881	1596030	6149
2	-	546223	540064	6159
13	+	1767122	1773267	6145
16	+	1008802	1014951	6149
19	+	959662	965811	6149
20	+	926791	932940	6149
32	+	1027750	1033895	6145
34	-	486981	480822	6159
35	-	1294517	1288358	6159
36	+	643637	649786	6149
41	-	1561951	1555792	6159
48	-	1295780	1289625	6155
53	-	1095903	1089748	6155
63	-	1196940	1190785	6155
--------------------------------------------------------------------------------
Block #61
Seq_id	Strand	Start	End	Length
1	+	1577728	1589880	12152
2	-	558480	546225	12255
13	+	1754951	1767121	12170
16	+	996646	1008801	12155
17	-	1688578	1676390	12188
19	+	947476	959661	12185
20	+	914639	926790	12151
32	+	1015579	1027749	12170
34	-	499250	486983	12267
35	-	1306906	1294519	12387
36	+	631490	643636	12146
41	-	1574256	1561953	12303
48	-	1307952	1295782	12170
51	-	393167	380973	12194
53	-	1108075	1095905	12170
63	-	1209112	1196942	12170
64	-	1081724	1069530	12194
--------------------------------------------------------------------------------
Block #60
Seq_id	Strand	Start	End	Length
1	+	1527473	1576516	49043
2	-	609262	559692	49570
4	+	1558488	1607659	49171
5	-	975264	926132	49132
5	-	1054422	1005302	49120
8	+	1131385	1180495	49110
12	+	1506716	1556110	49394
13	+	1704457	1753739	49282
16	+	946023	995433	49410
17	-	1739045	1689790	49255
19	+	896816	946263	49447
20	+	864056	913426	49370
22	-	974565	925427	49138
23	-	1110371	1061263	49108
24	-	1041513	992404	49109
26	-	975273	926174	49099
29	-	990388	941278	49110
32	+	965095	1014367	49272
33	-	990409	941299	49110
34	-	549848	500462	49386
35	-	1357498	1308118	49380
36	+	581170	630278	49108
41	-	1624898	1575468	49430
43	-	975302	926168	49134
44	-	1716966	1667823	49143
47	-	1482928	1433850	49078
48	-	1358445	1309164	49281
49	+	317327	366464	49137
51	-	443770	394379	49391
53	-	1158559	1109287	49272
57	-	1016520	967398	49122
63	-	1259606	1210324	49282
64	-	1132317	1082936	49381
--------------------------------------------------------------------------------
Block #59
Seq_id	Strand	Start	End	Length
1	+	1512641	1523528	10887
2	-	624093	613192	10901
4	+	1543661	1554543	10882
5	-	990095	979194	10901
5	-	1069253	1058352	10901
8	+	1116553	1127440	10887
12	+	1491884	1502771	10887
13	+	1689625	1700512	10887
16	+	931191	942078	10887
17	-	1753876	1742975	10901
19	+	881984	892871	10887
20	+	849224	860111	10887
22	-	989396	978495	10901
23	-	1125202	1114301	10901
24	-	1056344	1045443	10901
26	-	990104	979203	10901
29	-	1005219	994318	10901
32	+	950263	961150	10887
33	-	1005240	994339	10901
34	-	564679	553778	10901
35	-	1372329	1361428	10901
36	+	566338	577225	10887
41	-	1639729	1628828	10901
43	-	990133	979232	10901
44	-	1731795	1720896	10899
47	-	1497759	1486858	10901
48	-	1373276	1362375	10901
49	+	302500	313382	10882
51	-	458601	447700	10901
53	-	1173390	1162489	10901
57	-	1031351	1020450	10901
63	-	1274437	1263536	10901
64	-	1147148	1136247	10901
--------------------------------------------------------------------------------
Block #58
Seq_id	Strand	Start	End	Length
1	+	1502161	1508122	5961
2	-	634531	628613	5918
2	+	2027792	2033735	5943
4	+	1004459	1010381	5922
4	+	1531906	1537827	5921
5	-	1000530	994615	5915
5	-	1079692	1073773	5919
8	+	1106117	1112034	5917
12	-	192961	187011	5950
12	+	1481418	1487365	5947
13	+	1204155	1210082	5927
13	+	1679179	1685106	5927
16	+	920725	926672	5947
16	-	1953736	1947790	5946
17	-	1764332	1758396	5936
17	-	2124880	2118984	5896
19	+	692644	698616	5972
19	+	871441	877465	6024
20	+	838774	844705	5931
20	-	1757581	1751649	5932
22	-	999832	993916	5916
23	-	1135638	1129722	5916
24	-	1066780	1060864	5916
26	-	1000532	994624	5908
29	-	1015655	1009739	5916
32	+	464758	470687	5929
32	+	939815	945744	5929
33	-	1015676	1009760	5916
34	-	575143	569199	5944
34	-	1113209	1107273	5936
35	-	1382801	1376849	5952
35	-	1921109	1915165	5944
36	+	555888	561819	5931
41	+	1034094	1040039	5945
41	-	1650193	1644249	5944
43	-	1000569	994653	5916
44	-	1742231	1736315	5916
47	-	1508231	1502279	5952
48	-	1383722	1377796	5926
48	-	1858751	1852823	5928
49	+	290740	296669	5929
49	+	1860355	1866277	5922
51	-	469017	463121	5896
51	-	732809	726913	5896
53	-	1183838	1177910	5928
53	-	1658872	1652944	5928
57	-	1041787	1035871	5916
63	-	1284885	1278957	5928
63	-	1759945	1754017	5928
64	-	1157564	1151668	5896
64	-	1421356	1415460	5896
--------------------------------------------------------------------------------
Block #57
Seq_id	Strand	Start	End	Length
1	+	1423504	1497368	73864
2	-	507092	432656	74436
4	+	1610563	1684689	74126
5	-	923229	848844	74385
8	+	1183398	1257783	74385
12	+	1853227	1927556	74329
13	-	1911562	1837347	74215
16	+	1469419	1543748	74329
17	-	1517426	1443544	73882
19	-	1104110	1029899	74211
20	-	1265733	1191097	74636
22	-	922524	848139	74385
23	-	1058360	983975	74385
24	-	989501	915116	74385
26	-	923271	848858	74413
29	-	938375	863976	74399
32	-	1172204	1097975	74229
33	-	938396	864004	74392
34	-	447854	373421	74433
35	-	1255379	1180853	74526
36	-	788942	715071	73871
41	-	1522813	1448350	74463
43	-	923265	848880	74385
44	-	1664920	1590549	74371
47	-	1430947	1356576	74371
48	+	1151334	1225556	74222
49	+	369368	443494	74126
51	-	116178	42261	73917
53	+	951450	1025679	74229
57	-	964495	890110	74385
63	+	1052501	1126716	74215
64	-	804745	730828	73917
--------------------------------------------------------------------------------
Block #56
Seq_id	Strand	Start	End	Length
1	+	1365394	1405351	39957
2	+	2073695	2113661	39966
4	+	1050377	1090280	39903
5	+	377580	417522	39942
8	-	1744129	1704188	39941
12	-	147027	107109	39918
13	+	1250043	1289923	39880
16	-	1907806	1867888	39918
17	-	2079022	2039110	39912
19	+	738578	778497	39919
20	-	1711662	1671692	39970
22	+	377513	417423	39910
23	+	377513	417455	39942
24	+	428785	468727	39942
26	+	377641	417578	39937
29	+	377648	417582	39934
32	+	510648	550528	39880
33	+	377669	417611	39942
34	-	1067270	1027337	39933
35	-	1875190	1835233	39957
36	+	461138	501048	39910
41	+	1080013	1119970	39957
43	+	377616	417558	39942
44	+	1013769	1053719	39950
47	+	801982	841899	39917
48	-	1812861	1772981	39880
49	+	1906273	1946176	39903
51	-	686951	647031	39920
53	-	1612982	1573102	39880
57	+	377595	417537	39942
63	-	1714055	1674175	39880
64	-	1375498	1335578	39920
--------------------------------------------------------------------------------
Block #55
Seq_id	Strand	Start	End	Length
1	+	1356218	1364137	7919
2	+	283829	291732	7903
4	+	1266597	1274507	7910
5	+	805883	813802	7919
8	-	1406533	1398629	7904
12	+	1743634	1751544	7910
13	-	2072951	2065025	7926
16	+	1359828	1367738	7910
17	-	1528278	1520359	7919
19	-	1213817	1205906	7911
20	+	1041155	1049053	7898
22	+	805178	813097	7919
23	+	741281	749197	7916
23	+	835216	843118	7902
24	+	766368	774271	7903
26	+	805898	813817	7919
29	+	715226	723129	7903
32	-	1333601	1325691	7910
33	+	715254	723157	7903
34	+	224661	232580	7919
35	+	1032056	1039959	7903
36	-	905695	897776	7919
41	+	1299553	1307456	7903
43	+	805919	813838	7919
44	+	1442040	1449943	7903
47	+	1207877	1215780	7903
48	+	989937	997847	7910
49	+	25486	33412	7926
51	-	232704	224800	7904
53	+	790062	797972	7910
57	+	741351	749254	7903
63	+	989949	997875	7926
64	-	921269	913365	7904
--------------------------------------------------------------------------------
Block #54
Seq_id	Strand	Start	End	Length
1	+	1330715	1354444	23729
2	+	258319	282055	23736
4	+	1241097	1264823	23726
5	+	780373	804109	23736
8	-	1432043	1408306	23737
