orf_name,sim_pp1,family,orf_L,orf_R,orf_bp,aas,ori
Gen_a5228db3_70_03229,99.55% ISSfl3_aa1,IS66,3166226,3166900,675,224,+
Gen_a5228db3_70_03230,100% ISSfl3_aa2,IS66,3166897,3167247,351,116,+
Gen_a5228db3_70_03231,99.06% ISSfl3_aa3,IS66,3167244,3168845,1602,533,+
Gen_a5228db3_70_03232,100% IS2_aa2,IS3 ssgr IS2,3168880,3169146,267,88,+
Gen_a5228db3_70_03234,99.52% IS911_aa2,IS3 ssgr IS3,3170038,3169385,654,217,-
Gen_a5228db3_70_03235,99% IS911_aa1,IS3 ssgr IS3,3170553,3170251,303,100,-
Gen_a5228db3_70_03249,100% IS2_aa2,IS3 ssgr IS2,3177339,3176434,906,301,-
Gen_a5228db3_70_03250,100% ISEc27_aa1,IS3 ssgr IS2,3177662,3177297,366,121,-
Gen_a5228db3_70_03254,100% ISSfl10_aa1,IS3 ssgr IS3,3179572,3179874,303,100,+
Gen_a5228db3_70_03255,98.85% ISSfl10_aa2,IS3 ssgr IS3,3179910,3180701,792,263,+
Gen_a5228db3_70_03258,99.26% IS600_aa3,IS3 ssgr IS3,3182532,3181714,819,272,-
Gen_a5228db3_70_03259,100% ISSfl10_aa1,IS3 ssgr IS3,3182870,3182568,303,100,-
Gen_a5228db3_70_03272,98.89% IS600_aa3,IS3 ssgr IS3,3196896,3196078,819,272,-
Gen_a5228db3_70_03273,100% ISSfl10_aa1,IS3 ssgr IS3,3197234,3196932,303,100,-
Gen_a5228db3_70_03283,99.09% IS4_aa1,IS4 ssgr IS4,3207477,3208805,1329,442,+
Gen_a5228db3_70_03302,98.64% IS4_aa1,IS4 ssgr IS4,3229620,3230948,1329,442,+
Gen_a5228db3_70_03313,100% IS2_aa2,IS3 ssgr IS2,3245849,3244944,906,301,-
Gen_a5228db3_70_03314,100% ISEc27_aa1,IS3 ssgr IS2,3246172,3245807,366,121,-
Gen_a5228db3_70_03319,100% IS1X1_aa2,IS1,3249456,3249683,228,75,+
Gen_a5228db3_70_03320,97.10% IS1X2_aa3,IS1,3249716,3249925,210,69,+
Gen_a5228db3_70_03321,98.20% IS1X2_aa2,IS1,3250799,3250296,504,167,-
Gen_a5228db3_70_03343,100% ISEc27_aa1,IS3 ssgr IS2,3273556,3273921,366,121,+
Gen_a5228db3_70_03344,98.61% IS2_aa2,IS3 ssgr IS2,3273879,3274532,654,217,+
Gen_a5228db3_70_03374,98.80% IS1X2_aa2,IS1,3303696,3304199,504,167,+
Gen_a5228db3_70_03386,99.40% IS1X2_aa2,IS1,3315204,3314701,504,167,-
Gen_a5228db3_70_03403,97.97% ISEc37_aa1,IS91,3329534,3328347,1188,395,-
Gen_a5228db3_70_03410,100% ISEc17_aa3,IS3 ssgr IS3,3335489,3334623,867,288,-
Gen_a5228db3_70_03411,100% ISEc17_aa1,IS3 ssgr IS3,3335785,3335486,300,99,-
Gen_a5228db3_70_03422,100% IS629_aa2,IS3 ssgr IS51,3346654,3346268,387,128,-
Gen_a5228db3_70_03424,99.27% IS629_aa2,IS3 ssgr IS51,3349425,3348946,480,159,-
Gen_a5228db3_70_03425,99.07% IS3411_aa1,IS3 ssgr IS51,3349751,3349425,327,108,-
Gen_a5228db3_70_03426,100% IS100kyp_aa2,IS21,3349926,3350219,294,97,+
Gen_a5228db3_70_03428,100% ISEc17_aa1,IS3 ssgr IS3,3350555,3350854,300,99,+
Gen_a5228db3_70_03429,99.30% IS3_aa3,IS3 ssgr IS3,3350851,3351717,867,288,+
Gen_a5228db3_70_03432,97.66% ISSd1_aa3,IS3 ssgr IS3,3356627,3355488,1140,379,-
Gen_a5228db3_70_03436,100% IS1R_aa2,IS1,3359780,3359277,504,167,-
Gen_a5228db3_70_03441,100% IS1R_aa2,IS1,3363773,3363270,504,167,-
Gen_a5228db3_70_03444,100% TnAs3_aa2,Tn3,3368516,3365550,2967,988,-
Gen_a5228db3_70_03445,100% TnAs3_aa1,Tn3,3369079,3368519,561,186,-
Gen_a5228db3_70_03447,47.71% ISTha3_aa2,IS91,3370771,3369758,1014,337,-
Gen_a5228db3_70_03450,100% IS1R_aa2,IS1,3373045,3373548,504,167,+
Gen_a5228db3_70_03455,100% IS1R_aa2,IS1,3377304,3377807,504,167,+
Gen_a5228db3_70_03468,100% ISSfl8_aa1,IS110 ssgr IS1111,3383430,3384434,1005,334,+
Gen_a5228db3_70_03483,99% ISSfl10_aa1,IS3 ssgr IS3,3392144,3392446,303,100,+
Gen_a5228db3_70_03484,99.07% ISSd1_aa3,IS3 ssgr IS3,3392482,3393225,744,247,+
Gen_a5228db3_70_03486,99.52% IS911_aa2,IS3 ssgr IS3,3394436,3393783,654,217,-
Gen_a5228db3_70_03487,99% IS911_aa1,IS3 ssgr IS3,3394951,3394649,303,100,-
Gen_a5228db3_70_03494,97.97% ISEc37_aa1,IS91,3404930,3403743,1188,395,-
Gen_a5228db3_70_03497,99.52% IS911_aa2,IS3 ssgr IS3,3406922,3406269,654,217,-
Gen_a5228db3_70_03498,98% IS911_aa1,IS3 ssgr IS3,3407437,3407135,303,100,-
Gen_a5228db3_70_03499,99.51% IS629_aa2,IS3 ssgr IS51,3408899,3408279,621,206,-
Gen_a5228db3_70_03500,98.14% IS629_aa1,IS3 ssgr IS51,3409488,3409162,327,108,-
Gen_a5228db3_70_03502,99% IS911_aa1,IS3 ssgr IS3,3409920,3410222,303,100,+
Gen_a5228db3_70_03503,99.52% IS911_aa2,IS3 ssgr IS3,3410435,3411088,654,217,+
Gen_a5228db3_70_03505,100% ISEc27_aa1,IS3 ssgr IS2,3411661,3412026,366,121,+
Gen_a5228db3_70_03506,100% IS2_aa2,IS3 ssgr IS2,3411984,3412889,906,301,+
Gen_a5228db3_70_03508,98.14% IS629_aa1,IS3 ssgr IS51,3413285,3413611,327,108,+
Gen_a5228db3_70_03509,99.51% IS629_aa2,IS3 ssgr IS51,3413874,3414494,621,206,+
Gen_a5228db3_70_03510,100% ISSfl10_aa1,IS3 ssgr IS3,3414782,3415084,303,100,+
Gen_a5228db3_70_03511,99.26% IS600_aa3,IS3 ssgr IS3,3415120,3415938,819,272,+
Gen_a5228db3_70_03617,97.60% IS1X2_aa2,IS1,3511596,3511093,504,167,-
Gen_a5228db3_70_03630,99.66% IS2_aa2,IS3 ssgr IS2,3522266,3521361,906,301,-
Gen_a5228db3_70_03631,99.26% ISEc27_aa1,IS3 ssgr IS2,3522634,3522224,411,136,-
Gen_a5228db3_70_03633,100% ISEc17_aa1,IS3 ssgr IS3,3523316,3523615,300,99,+
Gen_a5228db3_70_03634,100% ISEc17_aa3,IS3 ssgr IS3,3523612,3524478,867,288,+
Gen_a5228db3_70_03665,99.40% IS1X2_aa2,IS1,3551596,3551093,504,167,-
Gen_a5228db3_70_03709,98.86% IS4_aa1,IS4 ssgr IS4,3601054,3599726,1329,442,-
Gen_a5228db3_70_03714,98.20% IS1X2_aa2,IS1,3605849,3605346,504,167,-
Gen_a5228db3_70_03724,100% ISSfl10_aa1,IS3 ssgr IS3,3615944,3616246,303,100,+
Gen_a5228db3_70_03725,99.61% ISSfl10_aa2,IS3 ssgr IS3,3616282,3617073,792,263,+
Gen_a5228db3_70_03790,98.20% IS1X2_aa2,IS1,3675945,3676448,504,167,+
Gen_a5228db3_70_03814,98.74% ISEc20_aa1,IS110,3697478,3698674,1197,398,+
Gen_a5228db3_70_03818,99.26% IS600_aa3,IS3 ssgr IS3,3701405,3700587,819,272,-
Gen_a5228db3_70_03819,100% ISSfl10_aa1,IS3 ssgr IS3,3701743,3701441,303,100,-
Gen_a5228db3_70_03821,100% IS2_aa2,IS3 ssgr IS2,3703176,3702271,906,301,-
Gen_a5228db3_70_03822,100% ISEc27_aa1,IS3 ssgr IS2,3703499,3703134,366,121,-
Gen_a5228db3_70_03824,46.92% ISCsa9_aa2,IS21,3704338,3705084,747,248,+
Gen_a5228db3_70_03832,99.40% IS1X2_aa2,IS1,3709259,3708756,504,167,-
Gen_a5228db3_70_03837,97.40% IS600_aa3,IS3 ssgr IS3,3711415,3712554,1140,379,+
Gen_a5228db3_70_03844,99% IS911_aa1,IS3 ssgr IS3,3716167,3716469,303,100,+
Gen_a5228db3_70_03845,99.52% IS911_aa2,IS3 ssgr IS3,3716682,3717335,654,217,+
Gen_a5228db3_70_03846,99.5% IS911_aa2,IS3 ssgr IS3,3717355,3717981,627,208,+
Gen_a5228db3_70_03849,98.20% IS1X2_aa2,IS1,3718764,3719267,504,167,+
Gen_a5228db3_70_03850,98.52% IS600_aa3,IS3 ssgr IS3,3719370,3720188,819,272,+
Gen_a5228db3_70_03860,98.80% IS1X2_aa2,IS1,3727989,3728492,504,167,+
Gen_a5228db3_70_03861,99.21% IS629_aa2,IS3 ssgr IS51,3729282,3728896,387,128,-
Gen_a5228db3_70_03863,100% IS629_aa2,IS3 ssgr IS51,3732049,3731696,354,117,-
Gen_a5228db3_70_03864,99.07% IS629_aa1,IS3 ssgr IS51,3732375,3732049,327,108,-
Gen_a5228db3_70_03867,98.52% IS600_aa3,IS3 ssgr IS3,3734250,3735068,819,272,+
Gen_a5228db3_70_03872,99.66% IS2_aa2,IS3 ssgr IS2,3738363,3737458,906,301,-
Gen_a5228db3_70_03873,99.26% ISEc27_aa1,IS3 ssgr IS2,3738731,3738321,411,136,-
Gen_a5228db3_70_03876,99.22% ISSfl3_aa1,IS66,3740840,3741451,612,203,+
Gen_a5228db3_70_03880,98.80% IS1X2_aa2,IS1,3744594,3745097,504,167,+
Gen_a5228db3_70_03882,100% ISSfl10_aa1,IS3 ssgr IS3,3745888,3746190,303,100,+
Gen_a5228db3_70_03883,99.26% IS600_aa3,IS3 ssgr IS3,3746226,3747044,819,272,+
Gen_a5228db3_70_03903,98.20% IS1X2_aa2,IS1,3764878,3764375,504,167,-
Gen_a5228db3_70_03926,99.26% IS600_aa3,IS3 ssgr IS3,3786814,3787632,819,272,+
Gen_a5228db3_70_03936,98.52% IS600_aa3,IS3 ssgr IS3,3795240,3796058,819,272,+
Gen_a5228db3_70_03961,100% ISEc27_aa1,IS3 ssgr IS2,3821860,3822225,366,121,+
Gen_a5228db3_70_03962,100% IS2_aa2,IS3 ssgr IS2,3822183,3823088,906,301,+
Gen_a5228db3_70_03975,98.63% IS4_aa1,IS4 ssgr IS4,3829252,3830589,1338,445,+
Gen_a5228db3_70_03999,99.40% IS1X2_aa2,IS1,3848736,3848233,504,167,-
Gen_a5228db3_70_04006,99.40% IS1X2_aa2,IS1,3855674,3855171,504,167,-
Gen_a5228db3_70_04019,99.40% IS1X2_aa2,IS1,3864824,3864321,504,167,-
Gen_a5228db3_70_04032,99.40% IS1X2_aa2,IS1,3873974,3873471,504,167,-
Gen_a5228db3_70_04057,98.80% IS1X2_aa2,IS1,3899126,3899629,504,167,+
Gen_a5228db3_70_04063,98.20% IS1X2_aa2,IS1,3905084,3905587,504,167,+
Gen_a5228db3_70_04064,99.26% IS600_aa3,IS3 ssgr IS3,3905665,3906483,819,272,+
Gen_a5228db3_70_04079,98.52% IS600_aa3,IS3 ssgr IS3,3914056,3913238,819,272,-
Gen_a5228db3_70_04089,99.26% IS600_aa3,IS3 ssgr IS3,3922611,3923429,819,272,+
Gen_a5228db3_70_04105,97.40% ISSbo1_aa1,IS91,3937745,3936921,825,274,-
Gen_a5228db3_70_04111,99.66% IS2_aa2,IS3 ssgr IS2,3941874,3940969,906,301,-
Gen_a5228db3_70_04112,100% ISEc27_aa1,IS3 ssgr IS2,3942017,3941832,186,61,-
Gen_a5228db3_70_04121,100% ISEc27_aa1,IS3 ssgr IS2,3949369,3949734,366,121,+
Gen_a5228db3_70_04122,100% IS2_aa2,IS3 ssgr IS2,3949692,3950597,906,301,+
Gen_a5228db3_70_04123,98.51% ISEhe3_aa2,IS3 ssgr IS51,3951459,3950647,813,270,-
Gen_a5228db3_70_04124,95.65% ISEhe3_aa1,IS3 ssgr IS51,3951794,3951516,279,92,-
Gen_a5228db3_70_04142,96.66% IS911_aa2,IS3 ssgr IS3,3963022,3962816,207,68,-
Gen_a5228db3_70_04143,100% IS911_aa2,IS3 ssgr IS3,3963458,3963030,429,142,-
Gen_a5228db3_70_04144,99% IS911_aa1,IS3 ssgr IS3,3963973,3963671,303,100,-
Gen_a5228db3_70_04182,98.80% IS1X2_aa2,IS1,4004552,4004049,504,167,-
Gen_a5228db3_70_04204,100% IS2_aa2,IS3 ssgr IS2,4026620,4025715,906,301,-
Gen_a5228db3_70_04205,100% ISEc27_aa1,IS3 ssgr IS2,4026943,4026578,366,121,-
Gen_a5228db3_70_04224,97.38% IS609_aa2,IS200/IS605,4043452,4042304,1149,382,-
Gen_a5228db3_70_04225,95.80% IS609_aa1,IS200/IS605,4043520,4044020,501,166,+
Gen_a5228db3_70_04251,99.40% IS1X2_aa2,IS1,4065520,4066023,504,167,+
Gen_a5228db3_70_04271,98.20% IS1X2_aa2,IS1,4086856,4086353,504,167,-
Gen_a5228db3_70_04278,98.80% IS1X2_aa2,IS1,4095007,4094504,504,167,-
Gen_a5228db3_70_04280,98.80% IS1X2_aa2,IS1,4098006,4098509,504,167,+
Gen_a5228db3_70_04291,98.80% IS1X2_aa2,IS1,4110145,4109642,504,167,-
Gen_a5228db3_70_04304,98.80% IS1X2_aa2,IS1,4123314,4123817,504,167,+
Gen_a5228db3_70_04310,98.48% ISEc37_aa1,IS91,4130814,4132001,1188,395,+
Gen_a5228db3_70_04311,95.73% IS609_aa2,IS200/IS605,4132680,4132090,591,196,-
Gen_a5228db3_70_04312,98.83% IS609_aa2,IS200/IS605,4133022,4132762,261,86,-
Gen_a5228db3_70_04323,100% IS150_aa1,IS3 ssgr IS150,4144634,4145155,522,173,+
Gen_a5228db3_70_04324,98.75% IS150_aa2,IS3 ssgr IS150,4145152,4145955,804,267,+
Gen_a5228db3_70_04325,100% IS2_aa2,IS3 ssgr IS2,4146785,4145880,906,301,-
Gen_a5228db3_70_04326,100% ISEc27_aa1,IS3 ssgr IS2,4147108,4146743,366,121,-
Gen_a5228db3_70_04327,98.89% ISSd1_aa2,IS3 ssgr IS3,4147993,4147175,819,272,-
Gen_a5228db3_70_04328,100% ISSfl10_aa1,IS3 ssgr IS3,4148331,4148029,303,100,-
Gen_a5228db3_70_04337,99% IS911_aa1,IS3 ssgr IS3,4153820,4154122,303,100,+
Gen_a5228db3_70_04338,99.52% IS911_aa2,IS3 ssgr IS3,4154335,4154988,654,217,+
Gen_a5228db3_70_04339,99.15% IS600_aa3,IS3 ssgr IS3,4155032,4155745,714,237,+
Gen_a5228db3_70_04343,100% ISSfl10_aa1,IS3 ssgr IS3,4161417,4161719,303,100,+
Gen_a5228db3_70_04344,98.52% IS600_aa3,IS3 ssgr IS3,4161755,4162573,819,272,+
Gen_a5228db3_70_04346,98.89% IS600_aa3,IS3 ssgr IS3,4164264,4163446,819,272,-
Gen_a5228db3_70_04347,100% ISSfl10_aa1,IS3 ssgr IS3,4164602,4164300,303,100,-
Gen_a5228db3_70_04352,99.40% IS1X2_aa2,IS1,4170409,4170912,504,167,+
Gen_a5228db3_70_04359,98.80% IS1X2_aa2,IS1,4176347,4176850,504,167,+
Gen_a5228db3_70_04376,97.40% ISSbo1_aa1,IS91,4191680,4192504,825,274,+
Gen_a5228db3_70_04383,98.33% IS911_aa2,IS3 ssgr IS3,4198422,4198216,207,68,-
Gen_a5228db3_70_04384,100% IS911_aa2,IS3 ssgr IS3,4198858,4198430,429,142,-
Gen_a5228db3_70_04386,98.48% ISEc37_aa1,IS91,4199467,4200654,1188,395,+
Gen_a5228db3_70_04387,99% IS911_aa1,IS3 ssgr IS3,4201202,4200900,303,100,-
Gen_a5228db3_70_04391,100% ISSfl10_aa1,IS3 ssgr IS3,4204893,4205195,303,100,+
Gen_a5228db3_70_04392,99.22% IS629_aa2,IS3 ssgr IS51,4205680,4205246,435,144,-
Gen_a5228db3_70_04393,100% IS629_aa2,IS3 ssgr IS51,4206115,4205762,354,117,-
Gen_a5228db3_70_04394,92.59% IS1203_aa1,IS3 ssgr IS51,4206441,4206115,327,108,-
Gen_a5228db3_70_04395,99.26% ISSd1_aa2,IS3 ssgr IS3,4206526,4207344,819,272,+
Gen_a5228db3_70_04433,98.99% ISSfl4_aa1,IS110,4237090,4238286,1197,398,+
Gen_a5228db3_70_04463,98.89% IS600_aa3,IS3 ssgr IS3,4264517,4263699,819,272,-
Gen_a5228db3_70_04464,100% ISSfl10_aa1,IS3 ssgr IS3,4264855,4264553,303,100,-
Gen_a5228db3_70_04478,46.07% IS712_aa2,IS21,4270756,4269878,879,292,-
Gen_a5228db3_70_04479,99.52% IS911_aa2,IS3 ssgr IS3,4271436,4270783,654,217,-
Gen_a5228db3_70_04480,99% IS911_aa1,IS3 ssgr IS3,4271951,4271649,303,100,-
Gen_a5228db3_70_04484,100% ISEc27_aa1,IS3 ssgr IS2,4274539,4274904,366,121,+
Gen_a5228db3_70_04485,99.66% IS2_aa2,IS3 ssgr IS2,4274862,4275767,906,301,+
Gen_a5228db3_70_04494,98.89% IS600_aa3,IS3 ssgr IS3,4282384,4281566,819,272,-
Gen_a5228db3_70_04495,100% ISSfl10_aa1,IS3 ssgr IS3,4282722,4282420,303,100,-
Gen_a5228db3_70_04496,0% newcandidate,New_Family,4284418,4282784,1635,545,-
Gen_a5228db3_70_04576,98.80% IS1X2_aa2,IS1,4358670,4359173,504,167,+
Gen_a5228db3_70_04626,57.00% TnShfr1_aa1,Tn3,4408957,4408016,942,313,-
Gen_a5228db3_70_04642,99.40% IS1X2_aa2,IS1,4423638,4424141,504,167,+
Gen_a5228db3_70_04661,98.51% ISEhe3_aa2,IS3 ssgr IS51,4440927,4440115,813,270,-
Gen_a5228db3_70_04662,95.65% ISEhe3_aa1,IS3 ssgr IS51,4441262,4440984,279,92,-
Gen_a5228db3_70_04666,99% IS911_aa1,IS3 ssgr IS3,4442512,4442814,303,100,+
Gen_a5228db3_70_04667,99.52% IS911_aa2,IS3 ssgr IS3,4443027,4443680,654,217,+
Gen_a5228db3_70_04686,98.80% IS1X2_aa2,IS1,4461304,4460801,504,167,-
Gen_a5228db3_70_04694,99.29% IS150_aa2,IS3 ssgr IS150,4471850,4470999,852,283,-
Gen_a5228db3_70_04695,100% ISSfl10_aa1,IS3 ssgr IS3,4472000,4472221,222,73,+
Gen_a5228db3_70_04696,95.37% IS1203_aa1,IS3 ssgr IS51,4472273,4472599,327,108,+
Gen_a5228db3_70_04697,99.51% IS629_aa2,IS3 ssgr IS51,4472862,4473482,621,206,+
Gen_a5228db3_70_04698,98.89% IS600_aa3,IS3 ssgr IS3,4473647,4474465,819,272,+
Gen_a5228db3_70_04699,100% IS150_aa1,IS3 ssgr IS150,4474944,4474462,483,160,-
Gen_a5228db3_70_04708,100% ISEc27_aa1,IS3 ssgr IS2,4484804,4485214,411,136,+
Gen_a5228db3_70_04709,99.23% IS2_aa2,IS3 ssgr IS2,4485286,4486077,792,263,+
Gen_a5228db3_70_04712,95.37% IS1203_aa1,IS3 ssgr IS51,4487218,4487544,327,108,+
Gen_a5228db3_70_04713,99.51% IS629_aa2,IS3 ssgr IS51,4487807,4488427,621,206,+
Gen_a5228db3_70_04728,99.40% IS1X2_aa2,IS1,4501741,4502244,504,167,+
Gen_a5228db3_70_04745,98.80% IS1X2_aa2,IS1,4514738,4515241,504,167,+
Gen_a5228db3_70_04795,98.64% IS4_aa1,IS4 ssgr IS4,4569819,4568491,1329,442,-
Gen_a5228db3_70_04817,100% ISSfl3_aa1,IS66,4594175,4594849,675,224,+
Gen_a5228db3_70_04818,93.04% ISSfl3_aa2,IS66,4594846,4595193,348,115,+
Gen_a5228db3_70_04819,99.62% ISSfl3_aa3,IS66,4595323,4596129,807,268,+
Gen_a5228db3_70_04829,99.40% IS1X2_aa2,IS1,4602086,4601583,504,167,-
Gen_a5228db3_70_04873,94.44% IS1203_aa1,IS3 ssgr IS51,4648179,4648505,327,108,+
Gen_a5228db3_70_04874,99.51% IS629_aa2,IS3 ssgr IS51,4648768,4649388,621,206,+
Gen_a5228db3_70_04875,96.11% ISSfl10_aa1,IS3 ssgr IS3,4649372,4649716,345,114,+
Gen_a5228db3_70_04876,98.89% ISSd1_aa2,IS3 ssgr IS3,4649752,4650570,819,272,+
Gen_a5228db3_70_04878,99.26% IS600_aa3,IS3 ssgr IS3,4654204,4653386,819,272,-
Gen_a5228db3_70_04879,100% ISSfl10_aa1,IS3 ssgr IS3,4654542,4654240,303,100,-
Gen_a5228db3_70_04883,98.54% IS629_aa2,IS3 ssgr IS51,4656819,4656199,621,206,-
Gen_a5228db3_70_04884,98.14% IS629_aa1,IS3 ssgr IS51,4657408,4657082,327,108,-
Gen_a5228db3_70_04885,98% ISSfl10_aa1,IS3 ssgr IS3,4657571,4657873,303,100,+
Gen_a5228db3_70_04886,99.26% ISSd1_aa2,IS3 ssgr IS3,4657909,4658727,819,272,+
