orf_name,sim_pp1,family,orf_L,orf_R,orf_bp,aas,ori
Gen_e42edad5_67_01620,100% IS1N_aa2,IS1,1376355,1375960,396,131,-
Gen_e42edad5_67_01621,98.88% IS1N_aa1,IS1,1376654,1376382,273,90,-
Gen_e42edad5_67_01628,100% IS1N_aa1,IS1,1384804,1385076,273,90,+
Gen_e42edad5_67_01629,100% IS1N_aa2,IS1,1385746,1385351,396,131,-
Gen_e42edad5_67_01630,98.88% IS1N_aa1,IS1,1386045,1385773,273,90,-
Gen_e42edad5_67_01659,98.27% IS1N_aa2,IS1,1407224,1407048,177,58,-
Gen_e42edad5_67_01660,100% IS1N_aa2,IS1,1407443,1407243,201,66,-
Gen_e42edad5_67_01661,100% IS1N_aa1,IS1,1407742,1407470,273,90,-
Gen_e42edad5_67_01666,100% IS1N_aa1,IS1,1410800,1411072,273,90,+
Gen_e42edad5_67_01667,100% IS1N_aa2,IS1,1411099,1411494,396,131,+
Gen_e42edad5_67_01682,100% IS1N_aa1,IS1,1425129,1425401,273,90,+
Gen_e42edad5_67_01683,99.01% IS1N_aa2,IS1,1425420,1425824,405,134,+
Gen_e42edad5_67_01703,100% IS1N_aa1,IS1,1441142,1441414,273,90,+
Gen_e42edad5_67_01704,100% IS1N_aa2,IS1,1441441,1441836,396,131,+
Gen_e42edad5_67_01711,99.23% IS1N_aa2,IS1,1445609,1445214,396,131,-
Gen_e42edad5_67_01712,100% IS1N_aa1,IS1,1445908,1445636,273,90,-
Gen_e42edad5_67_01731,100% IS1N_aa1,IS1,1462519,1462791,273,90,+
Gen_e42edad5_67_01732,99.23% IS1N_aa2,IS1,1462818,1463213,396,131,+
Gen_e42edad5_67_01753,100% IS1R_aa3,IS1,1480629,1481054,426,141,+
Gen_e42edad5_67_01758,100% IS1N_aa2,IS1,1483733,1484128,396,131,+
Gen_e42edad5_67_01772,100% IS1N_aa2,IS1,1495146,1494751,396,131,-
Gen_e42edad5_67_01773,100% IS1N_aa1,IS1,1495445,1495173,273,90,-
Gen_e42edad5_67_01779,100% IS1N_aa2,IS1,1505105,1504710,396,131,-
Gen_e42edad5_67_01780,100% IS1N_aa1,IS1,1505404,1505132,273,90,-
Gen_e42edad5_67_01782,100% ISSd1_aa1,IS3 ssgr IS3,1506137,1506439,303,100,+
Gen_e42edad5_67_01783,96.66% ISSd1_aa3,IS3 ssgr IS3,1506475,1506996,522,173,+
Gen_e42edad5_67_01784,99.33% IS2_aa2,IS3 ssgr IS2,1507735,1506830,906,301,-
Gen_e42edad5_67_01785,100% ISEc27_aa1,IS3 ssgr IS2,1508058,1507693,366,121,-
Gen_e42edad5_67_01789,100% IS1N_aa2,IS1,1511822,1511427,396,131,-
Gen_e42edad5_67_01790,100% IS1N_aa1,IS1,1512121,1511849,273,90,-
Gen_e42edad5_67_01797,98.03% IS1N_aa2,IS1,1518861,1519217,357,118,+
Gen_e42edad5_67_01803,98.30% ISSd1_aa1,IS3 ssgr IS3,1524714,1524908,195,64,+
Gen_e42edad5_67_01804,100% IS1N_aa2,IS1,1525300,1524905,396,131,-
Gen_e42edad5_67_01805,100% IS1N_aa1,IS1,1525599,1525327,273,90,-
Gen_e42edad5_67_01809,98.96% IS1F_aa2,IS1,1527412,1527705,294,97,+
Gen_e42edad5_67_01810,100% IS1F_aa2,IS1,1527706,1527915,210,69,+
Gen_e42edad5_67_01812,100% IS1N_aa1,IS1,1528216,1528488,273,90,+
Gen_e42edad5_67_01813,99.23% IS1N_aa2,IS1,1528515,1528910,396,131,+
Gen_e42edad5_67_01816,98.89% ISSd1_aa2,IS3 ssgr IS3,1533514,1532696,819,272,-
Gen_e42edad5_67_01817,99% ISSfl10_aa1,IS3 ssgr IS3,1533852,1533550,303,100,-
Gen_e42edad5_67_01822,99.05% ISSd1_aa2,IS3 ssgr IS3,1540856,1540221,636,211,-
Gen_e42edad5_67_01823,100% ISSfl10_aa1,IS3 ssgr IS3,1541194,1540892,303,100,-
Gen_e42edad5_67_01825,100% IS1N_aa2,IS1,1542182,1541787,396,131,-
Gen_e42edad5_67_01826,100% IS1N_aa1,IS1,1542481,1542209,273,90,-
Gen_e42edad5_67_01828,100% IS1N_aa1,IS1,1543026,1543298,273,90,+
Gen_e42edad5_67_01829,98.03% IS1N_aa2,IS1,1543317,1543721,405,134,+
Gen_e42edad5_67_01838,98.47% IS1N_aa2,IS1,1549924,1549529,396,131,-
Gen_e42edad5_67_01839,100% IS1N_aa1,IS1,1550223,1549951,273,90,-
Gen_e42edad5_67_01844,99.23% IS1N_aa2,IS1,1552658,1552263,396,131,-
Gen_e42edad5_67_01845,100% IS1N_aa1,IS1,1552958,1552686,273,90,-
Gen_e42edad5_67_01851,100% IS1N_aa2,IS1,1555926,1556321,396,131,+
Gen_e42edad5_67_01875,99.23% IS1N_aa2,IS1,1576448,1576053,396,131,-
Gen_e42edad5_67_01876,98.88% IS1N_aa1,IS1,1576747,1576475,273,90,-
Gen_e42edad5_67_01888,100% IS1N_aa2,IS1,1585641,1585246,396,131,-
Gen_e42edad5_67_01889,98.88% IS1N_aa1,IS1,1585940,1585668,273,90,-
Gen_e42edad5_67_01908,100% IS1N_aa1,IS1,1600069,1600341,273,90,+
Gen_e42edad5_67_01909,99.23% IS1N_aa2,IS1,1600368,1600763,396,131,+
Gen_e42edad5_67_01911,99.23% IS1N_aa2,IS1,1602715,1602320,396,131,-
Gen_e42edad5_67_01912,100% IS1N_aa1,IS1,1603014,1602742,273,90,-
Gen_e42edad5_67_01921,98.89% IS600_aa3,IS3 ssgr IS3,1607926,1607108,819,272,-
Gen_e42edad5_67_01922,96% ISSfl10_aa1,IS3 ssgr IS3,1608264,1607962,303,100,-
Gen_e42edad5_67_01924,100% IS1N_aa2,IS1,1609227,1609012,216,71,-
Gen_e42edad5_67_01925,100% IS1N_aa1,IS1,1609706,1609434,273,90,-
Gen_e42edad5_67_01933,100% IS1N_aa1,IS1,1617756,1618028,273,90,+
Gen_e42edad5_67_01934,98.47% IS1N_aa2,IS1,1618055,1618450,396,131,+
Gen_e42edad5_67_01939,87.78% IS1N_aa2,IS1,1621746,1621399,348,115,-
Gen_e42edad5_67_01940,100% IS1N_aa1,IS1,1622045,1621773,273,90,-
Gen_e42edad5_67_01942,99.65% ISSd1_aa2,IS3 ssgr IS3,1624825,1623587,1239,412,-
Gen_e42edad5_67_01943,99% ISSfl10_aa1,IS3 ssgr IS3,1625163,1624861,303,100,-
Gen_e42edad5_67_01946,98.89% ISSd1_aa2,IS3 ssgr IS3,1627450,1626632,819,272,-
Gen_e42edad5_67_01947,100% ISSfl10_aa1,IS3 ssgr IS3,1627788,1627486,303,100,-
Gen_e42edad5_67_01957,100% ISEc27_aa1,IS3 ssgr IS2,1635073,1635438,366,121,+
Gen_e42edad5_67_01958,100% IS2_aa2,IS3 ssgr IS2,1635593,1636303,711,236,+
Gen_e42edad5_67_01976,100% IS1N_aa1,IS1,1652079,1652351,273,90,+
Gen_e42edad5_67_01977,100% IS1N_aa2,IS1,1652378,1652773,396,131,+
Gen_e42edad5_67_01994,100% IS1N_aa1,IS1,1668648,1668920,273,90,+
Gen_e42edad5_67_01995,100% IS1N_aa2,IS1,1668947,1669342,396,131,+
Gen_e42edad5_67_01998,100% IS1N_aa2,IS1,1669879,1670094,216,71,+
Gen_e42edad5_67_02004,98.58% IS4_aa1,IS4 ssgr IS4,1676129,1675458,672,223,-
Gen_e42edad5_67_02005,100% IS4_aa1,IS4 ssgr IS4,1676640,1676071,570,189,-
Gen_e42edad5_67_02008,100% IS1N_aa2,IS1,1679773,1679378,396,131,-
Gen_e42edad5_67_02009,92.22% IS1N_aa1,IS1,1680054,1679800,255,84,-
Gen_e42edad5_67_02041,100% IS1N_aa2,IS1,1706647,1706252,396,131,-
Gen_e42edad5_67_02042,98.88% IS1N_aa1,IS1,1706946,1706674,273,90,-
Gen_e42edad5_67_02059,100% IS1N_aa1,IS1,1723679,1723951,273,90,+
Gen_e42edad5_67_02060,99.23% IS1N_aa2,IS1,1723978,1724373,396,131,+
Gen_e42edad5_67_02065,94.85% ISSd1_aa2,IS3 ssgr IS3,1728769,1727951,819,272,-
Gen_e42edad5_67_02066,99% ISSfl10_aa1,IS3 ssgr IS3,1729107,1728805,303,100,-
Gen_e42edad5_67_02073,100% ISSfl10_aa1,IS3 ssgr IS3,1733875,1734177,303,100,+
Gen_e42edad5_67_02075,100% IS1N_aa2,IS1,1734830,1735045,216,71,+
Gen_e42edad5_67_02078,100% IS1X2_aa3,IS1,1737982,1738191,210,69,+
Gen_e42edad5_67_02089,77.29% ISPa38_aa1,Tn3,1746072,1745479,594,197,-
Gen_e42edad5_67_02090,99.15% ISSd1_aa2,IS3 ssgr IS3,1747496,1746783,714,237,-
Gen_e42edad5_67_02091,97.24% ISSfl10_aa3,IS3 ssgr IS3,1747942,1747511,432,143,-
Gen_e42edad5_67_02094,99.23% IS1N_aa2,IS1,1750015,1749620,396,131,-
Gen_e42edad5_67_02095,100% IS1N_aa1,IS1,1750314,1750042,273,90,-
Gen_e42edad5_67_02096,98% ISSd1_aa1,IS3 ssgr IS3,1750428,1750730,303,100,+
Gen_e42edad5_67_02097,98.52% ISSd1_aa3,IS3 ssgr IS3,1750766,1751584,819,272,+
Gen_e42edad5_67_02108,98.78% IS911_aa2,IS3 ssgr IS3,1758938,1758417,522,173,-
Gen_e42edad5_67_02110,100% IS911_aa1,IS3 ssgr IS3,1759586,1759284,303,100,-
Gen_e42edad5_67_02131,98.47% IS1N_aa2,IS1,1773764,1773369,396,131,-
Gen_e42edad5_67_02132,100% IS1N_aa1,IS1,1774063,1773791,273,90,-
Gen_e42edad5_67_02139,100% IS1N_aa1,IS1,1780361,1780633,273,90,+
Gen_e42edad5_67_02140,98.47% IS1N_aa2,IS1,1780660,1781055,396,131,+
Gen_e42edad5_67_02154,100% IS1N_aa1,IS1,1792051,1792323,273,90,+
Gen_e42edad5_67_02155,98.47% IS1N_aa2,IS1,1792350,1792745,396,131,+
Gen_e42edad5_67_02166,100% IS1N_aa1,IS1,1801651,1801923,273,90,+
Gen_e42edad5_67_02167,100% IS1N_aa2,IS1,1801950,1802345,396,131,+
Gen_e42edad5_67_02174,99.59% ISSd1_aa2,IS3 ssgr IS3,1808691,1807900,792,263,-
Gen_e42edad5_67_02175,100% IS911_aa1,IS3 ssgr IS3,1808751,1809053,303,100,+
Gen_e42edad5_67_02176,99.52% IS911_aa2,IS3 ssgr IS3,1809266,1809919,654,217,+
Gen_e42edad5_67_02183,98% ISSfl10_aa1,IS3 ssgr IS3,1811227,1811529,303,100,+
Gen_e42edad5_67_02184,99.52% ISSd1_aa2,IS3 ssgr IS3,1811565,1812200,636,211,+
Gen_e42edad5_67_02186,98.88% IS1N_aa1,IS1,1814862,1815134,273,90,+
Gen_e42edad5_67_02187,100% IS1N_aa2,IS1,1815161,1815556,396,131,+
Gen_e42edad5_67_02189,99.52% ISSd1_aa2,IS3 ssgr IS3,1819008,1818373,636,211,-
Gen_e42edad5_67_02190,100% ISSfl10_aa1,IS3 ssgr IS3,1819346,1819095,252,83,-
Gen_e42edad5_67_02192,98.47% IS1N_aa2,IS1,1820076,1819681,396,131,-
Gen_e42edad5_67_02193,100% IS1N_aa1,IS1,1820375,1820103,273,90,-
Gen_e42edad5_67_02194,100% ISSfl10_aa1,IS3 ssgr IS3,1820489,1820791,303,100,+
Gen_e42edad5_67_02195,98.57% ISSd1_aa2,IS3 ssgr IS3,1820827,1821462,636,211,+
Gen_e42edad5_67_02198,98.47% IS1N_aa2,IS1,1823839,1823444,396,131,-
Gen_e42edad5_67_02199,100% IS1N_aa1,IS1,1824138,1823866,273,90,-
Gen_e42edad5_67_02247,100% IS1N_aa2,IS1,1874163,1873768,396,131,-
Gen_e42edad5_67_02248,97.77% IS1N_aa1,IS1,1874462,1874190,273,90,-
Gen_e42edad5_67_02265,100% IS1N_aa1,IS1,1889767,1890039,273,90,+
Gen_e42edad5_67_02266,99.23% IS1N_aa2,IS1,1890066,1890461,396,131,+
Gen_e42edad5_67_02275,98.47% IS1N_aa2,IS1,1896470,1896075,396,131,-
Gen_e42edad5_67_02276,98.88% IS1N_aa1,IS1,1896769,1896497,273,90,-
Gen_e42edad5_67_02283,99.23% IS1N_aa2,IS1,1901468,1901073,396,131,-
Gen_e42edad5_67_02284,100% IS1N_aa1,IS1,1901767,1901495,273,90,-
Gen_e42edad5_67_02288,100% IS1N_aa2,IS1,1904308,1903913,396,131,-
Gen_e42edad5_67_02289,100% IS1N_aa1,IS1,1904607,1904335,273,90,-
Gen_e42edad5_67_02291,100% IS1N_aa2,IS1,1905811,1905416,396,131,-
Gen_e42edad5_67_02292,98.88% IS1N_aa1,IS1,1906110,1905838,273,90,-
Gen_e42edad5_67_02294,100% IS1F_aa2,IS1,1906707,1906498,210,69,-
Gen_e42edad5_67_02295,98.96% IS1F_aa2,IS1,1907001,1906708,294,97,-
Gen_e42edad5_67_02306,100% IS1N_aa1,IS1,1918432,1918704,273,90,+
Gen_e42edad5_67_02307,99.01% IS1N_aa2,IS1,1918723,1919127,405,134,+
Gen_e42edad5_67_02320,100% IS1N_aa1,IS1,1927144,1927416,273,90,+
Gen_e42edad5_67_02321,98.78% IS1N_aa2,IS1,1927443,1927691,249,82,+
Gen_e42edad5_67_02331,99.23% IS1N_aa2,IS1,1933756,1934151,396,131,+
Gen_e42edad5_67_02338,100% IS1N_aa2,IS1,1938540,1938145,396,131,-
Gen_e42edad5_67_02339,100% IS1N_aa1,IS1,1938839,1938567,273,90,-
Gen_e42edad5_67_02342,100% IS1N_aa1,IS1,1941264,1941536,273,90,+
Gen_e42edad5_67_02343,100% IS1N_aa2,IS1,1941563,1941958,396,131,+
Gen_e42edad5_67_02350,100% IS1N_aa2,IS1,1947274,1946879,396,131,-
Gen_e42edad5_67_02351,98.88% IS1N_aa1,IS1,1947573,1947301,273,90,-
Gen_e42edad5_67_02374,99.66% IS2_aa2,IS3 ssgr IS2,1967465,1966560,906,301,-
Gen_e42edad5_67_02375,100% ISEc27_aa1,IS3 ssgr IS2,1967788,1967423,366,121,-
Gen_e42edad5_67_02381,100% IS1N_aa2,IS1,1972540,1972935,396,131,+
Gen_e42edad5_67_02385,97.72% IS1N_aa2,IS1,1976651,1976253,399,132,-
Gen_e42edad5_67_02386,98.88% IS1N_aa1,IS1,1976950,1976678,273,90,-
Gen_e42edad5_67_02393,100% ISSfl10_aa1,IS3 ssgr IS3,1982665,1982967,303,100,+
Gen_e42edad5_67_02394,98.95% ISSd1_aa2,IS3 ssgr IS3,1983003,1983923,921,306,+
Gen_e42edad5_67_02399,97.98% ISEc20_aa1,IS110,1988663,1987467,1197,398,-
Gen_e42edad5_67_02414,98.88% IS1N_aa1,IS1,2004604,2004876,273,90,+
Gen_e42edad5_67_02415,100% IS1N_aa2,IS1,2004903,2005298,396,131,+
Gen_e42edad5_67_02443,99.66% IS2_aa2,IS3 ssgr IS2,2032079,2031174,906,301,-
Gen_e42edad5_67_02444,100% ISEc27_aa1,IS3 ssgr IS2,2032402,2032037,366,121,-
Gen_e42edad5_67_02448,100% IS1N_aa2,IS1,2035572,2035177,396,131,-
Gen_e42edad5_67_02451,100% IS1N_aa1,IS1,2037591,2037863,273,90,+
Gen_e42edad5_67_02452,97.70% IS1N_aa2,IS1,2037890,2038285,396,131,+
Gen_e42edad5_67_02455,100% IS1N_aa2,IS1,2040822,2040427,396,131,-
Gen_e42edad5_67_02456,98.88% IS1N_aa1,IS1,2041121,2040849,273,90,-
Gen_e42edad5_67_02472,97.18% IS1N_aa2,IS1,2053901,2053686,216,71,-
Gen_e42edad5_67_02484,100% IS1N_aa2,IS1,2062981,2062586,396,131,-
Gen_e42edad5_67_02485,100% IS1N_aa1,IS1,2063280,2063008,273,90,-
Gen_e42edad5_67_02501,100% IS1N_aa1,IS1,2075480,2075752,273,90,+
Gen_e42edad5_67_02502,100% IS1N_aa2,IS1,2075958,2076173,216,71,+
Gen_e42edad5_67_02504,99.23% IS1N_aa2,IS1,2077158,2076763,396,131,-
Gen_e42edad5_67_02505,100% IS1N_aa1,IS1,2077457,2077185,273,90,-
Gen_e42edad5_67_02508,100% ISSd1_aa3,IS3 ssgr IS3,2080912,2080181,732,243,-
Gen_e42edad5_67_02509,100% ISSfl10_aa1,IS3 ssgr IS3,2081250,2080948,303,100,-
Gen_e42edad5_67_02514,100% IS911_aa2,IS3 ssgr IS3,2084792,2084292,501,166,-
Gen_e42edad5_67_02516,100% IS911_aa1,IS3 ssgr IS3,2085440,2085138,303,100,-
Gen_e42edad5_67_02527,93.26% ISSfl10_aa3,IS3 ssgr IS3,2096849,2097142,294,97,+
Gen_e42edad5_67_02528,99.26% ISSd1_aa2,IS3 ssgr IS3,2097167,2097985,819,272,+
Gen_e42edad5_67_02531,100% IS1N_aa1,IS1,2099276,2099548,273,90,+
Gen_e42edad5_67_02532,100% IS1N_aa2,IS1,2099575,2099970,396,131,+
Gen_e42edad5_67_02536,98.47% IS1N_aa2,IS1,2104843,2104448,396,131,-
Gen_e42edad5_67_02537,100% IS1N_aa1,IS1,2105142,2104870,273,90,-
Gen_e42edad5_67_02553,99.23% IS1N_aa2,IS1,2122024,2121629,396,131,-
Gen_e42edad5_67_02554,98.88% IS1N_aa1,IS1,2122323,2122051,273,90,-
Gen_e42edad5_67_02571,100% ISEc27_aa1,IS3 ssgr IS2,2142994,2143404,411,136,+
Gen_e42edad5_67_02572,99.33% IS2_aa2,IS3 ssgr IS2,2143362,2144267,906,301,+
Gen_e42edad5_67_02573,99.32% IS4_aa1,IS4 ssgr IS4,2144483,2145811,1329,442,+
Gen_e42edad5_67_02582,100% IS1N_aa2,IS1,2156512,2156907,396,131,+
Gen_e42edad5_67_02583,99.30% ISSd1_aa2,IS3 ssgr IS3,2158705,2156882,1824,607,-
Gen_e42edad5_67_02584,99% ISSfl10_aa1,IS3 ssgr IS3,2159043,2158741,303,100,-
Gen_e42edad5_67_02624,99.23% IS1N_aa2,IS1,2204728,2204333,396,131,-
Gen_e42edad5_67_02625,100% IS1N_aa1,IS1,2205027,2204755,273,90,-
Gen_e42edad5_67_02627,100% IS1N_aa1,IS1,2206170,2206442,273,90,+
Gen_e42edad5_67_02628,100% IS1N_aa2,IS1,2206469,2206864,396,131,+
Gen_e42edad5_67_02636,98.59% IS1N_aa2,IS1,2211713,2211498,216,71,-
Gen_e42edad5_67_02637,98.95% ISSd1_aa2,IS3 ssgr IS3,2212624,2211710,915,304,-
Gen_e42edad5_67_02638,100% ISSfl10_aa1,IS3 ssgr IS3,2212962,2212660,303,100,-
Gen_e42edad5_67_02640,100% IS1N_aa1,IS1,2213461,2213189,273,90,-
Gen_e42edad5_67_02647,100% ISSd1_aa2,IS3 ssgr IS3,2217689,2216796,894,297,-
Gen_e42edad5_67_02648,99% ISSfl10_aa1,IS3 ssgr IS3,2218027,2217725,303,100,-
Gen_e42edad5_67_02669,68.05% ISPlu15_aa1,ISNCY ssgr ISPlu15,2242285,2243211,927,308,+
Gen_e42edad5_67_02679,100% IS1N_aa1,IS1,2248709,2248981,273,90,+
Gen_e42edad5_67_02680,97.70% IS1N_aa2,IS1,2249008,2249403,396,131,+
Gen_e42edad5_67_02702,96.39% IS1N_aa2,IS1,2267306,2266968,339,112,-
Gen_e42edad5_67_02703,100% IS1N_aa1,IS1,2267605,2267333,273,90,-
Gen_e42edad5_67_02704,100% IS1N_aa1,IS1,2268084,2268356,273,90,+
Gen_e42edad5_67_02705,100% IS1N_aa2,IS1,2268383,2268778,396,131,+
Gen_e42edad5_67_02738,62.17% ISVsa17_aa1,ISNCY ssgr ISPlu15,2303019,2302399,621,206,-
Gen_e42edad5_67_02740,100% IS1N_aa2,IS1,2303570,2303785,216,71,+
Gen_e42edad5_67_02741,76.74% ISPlu15_aa1,ISNCY ssgr ISPlu15,2304045,2303782,264,87,-
Gen_e42edad5_67_02785,100% IS1N_aa1,IS1,2343883,2344155,273,90,+
Gen_e42edad5_67_02795,99.23% IS1N_aa2,IS1,2350792,2351187,396,131,+
Gen_e42edad5_67_02806,98.88% IS1N_aa1,IS1,2360937,2361209,273,90,+
Gen_e42edad5_67_02807,100% IS1N_aa2,IS1,2361236,2361631,396,131,+
Gen_e42edad5_67_02810,100% IS1N_aa2,IS1,2363587,2363192,396,131,-
Gen_e42edad5_67_02837,100% ISEc27_aa1,IS3 ssgr IS2,2388271,2388681,411,136,+
Gen_e42edad5_67_02838,99.61% IS2_aa2,IS3 ssgr IS2,2388639,2389433,795,264,+
Gen_e42edad5_67_02839,100% IS1N_aa2,IS1,2389645,2389430,216,71,-
Gen_e42edad5_67_02840,97.77% IS1N_aa1,IS1,2390124,2389852,273,90,-
Gen_e42edad5_67_02848,96.85% IS609_aa2,IS200/IS605,2396212,2395064,1149,382,-
Gen_e42edad5_67_02849,96.50% IS609_aa1,IS200/IS605,2396280,2396822,543,180,+
Gen_e42edad5_67_02878,100% IS1N_aa2,IS1,2421739,2421524,216,71,-
Gen_e42edad5_67_02879,98.88% IS1N_aa1,IS1,2422217,2421945,273,90,-
Gen_e42edad5_67_02892,100% IS1N_aa1,IS1,2431210,2431482,273,90,+
Gen_e42edad5_67_02893,100% IS1N_aa2,IS1,2431688,2431903,216,71,+
Gen_e42edad5_67_02895,100% IS1N_aa2,IS1,2432648,2432253,396,131,-
Gen_e42edad5_67_02896,98.88% IS1N_aa1,IS1,2432947,2432675,273,90,-
Gen_e42edad5_67_02903,100% IS1N_aa2,IS1,2438298,2437903,396,131,-
Gen_e42edad5_67_02904,100% IS1N_aa1,IS1,2438597,2438325,273,90,-
Gen_e42edad5_67_02910,99.23% IS1N_aa2,IS1,2444021,2443626,396,131,-
Gen_e42edad5_67_02911,100% IS1N_aa1,IS1,2444320,2444048,273,90,-
Gen_e42edad5_67_02919,100% IS1N_aa2,IS1,2453062,2452667,396,131,-
Gen_e42edad5_67_02920,100% IS1N_aa1,IS1,2453361,2453089,273,90,-
Gen_e42edad5_67_02956,100% IS1N_aa2,IS1,2488976,2488581,396,131,-
Gen_e42edad5_67_02957,98.88% IS1N_aa1,IS1,2489275,2489003,273,90,-
Gen_e42edad5_67_02958,100% IS1N_aa2,IS1,2489883,2489488,396,131,-
Gen_e42edad5_67_02961,100% IS1N_aa1,IS1,2491021,2491293,273,90,+
Gen_e42edad5_67_02962,99.23% IS1N_aa2,IS1,2491320,2491715,396,131,+
Gen_e42edad5_67_02964,100% IS2_aa2,IS3 ssgr IS2,2493141,2492236,906,301,-
Gen_e42edad5_67_02965,100% ISEc27_aa1,IS3 ssgr IS2,2493464,2493099,366,121,-
Gen_e42edad5_67_02999,100% IS1N_aa1,IS1,2531671,2531943,273,90,+
Gen_e42edad5_67_03000,99.23% IS1N_aa2,IS1,2531970,2532365,396,131,+
Gen_e42edad5_67_03004,100% IS1N_aa2,IS1,2536411,2536016,396,131,-
Gen_e42edad5_67_03005,100% IS1N_aa1,IS1,2536710,2536438,273,90,-
Gen_e42edad5_67_03019,81.94% ISPa38_aa1,Tn3,2554819,2554379,441,146,-
Gen_e42edad5_67_03021,98.52% ISSd1_aa2,IS3 ssgr IS3,2558113,2557295,819,272,-
Gen_e42edad5_67_03022,100% ISSfl10_aa1,IS3 ssgr IS3,2558451,2558149,303,100,-
Gen_e42edad5_67_03023,93.40% ISSd1_aa3,IS3 ssgr IS3,2558467,2558766,300,99,+
Gen_e42edad5_67_03027,100% IS1N_aa1,IS1,2561099,2561371,273,90,+
Gen_e42edad5_67_03028,100% IS1N_aa2,IS1,2561398,2561793,396,131,+
Gen_e42edad5_67_03035,98.95% IS4_aa1,IS4 ssgr IS4,2568695,2567511,1185,394,-
Gen_e42edad5_67_03036,100% ISSfl3_aa1,IS66,2568918,2569160,243,80,+
Gen_e42edad5_67_03037,100% ISSfl10_aa1,IS3 ssgr IS3,2569222,2569524,303,100,+
Gen_e42edad5_67_03038,98.89% ISSd1_aa2,IS3 ssgr IS3,2569560,2570378,819,272,+
Gen_e42edad5_67_03042,100% ISEc27_aa1,IS3 ssgr IS2,2571971,2572381,411,136,+
Gen_e42edad5_67_03043,99.61% IS2_aa2,IS3 ssgr IS2,2572339,2573133,795,264,+
Gen_e42edad5_67_03044,100% IS1N_aa2,IS1,2573525,2573130,396,131,-
Gen_e42edad5_67_03045,100% IS1N_aa1,IS1,2573824,2573552,273,90,-
Gen_e42edad5_67_03064,100% ISSd1_aa3,IS3 ssgr IS3,2589778,2590041,264,87,+
Gen_e42edad5_67_03065,100% IS1N_aa1,IS1,2590094,2590366,273,90,+
Gen_e42edad5_67_03066,100% IS1N_aa2,IS1,2590393,2590788,396,131,+
Gen_e42edad5_67_03073,100% IS1N_aa2,IS1,2594863,2594468,396,131,-
Gen_e42edad5_67_03074,100% IS1N_aa1,IS1,2595162,2594890,273,90,-
Gen_e42edad5_67_03091,100% ISSfl10_aa1,IS3 ssgr IS3,2610310,2610612,303,100,+
Gen_e42edad5_67_03092,98.89% ISSd1_aa2,IS3 ssgr IS3,2610648,2611466,819,272,+
Gen_e42edad5_67_03109,99.09% IS4_aa1,IS4 ssgr IS4,2634031,2632703,1329,442,-
Gen_e42edad5_67_03110,99.00% ISCro1_aa1,IS66,2634188,2634493,306,101,+
Gen_e42edad5_67_03111,99.02% ISCro1_aa2,IS66,2634493,2634813,321,106,+
Gen_e42edad5_67_03112,98.95% ISSd1_aa2,IS3 ssgr IS3,2635986,2635051,936,311,-
Gen_e42edad5_67_03113,100% ISSfl10_aa1,IS3 ssgr IS3,2636324,2636022,303,100,-
Gen_e42edad5_67_03115,99.15% IS911_aa3,IS3 ssgr IS3,2637085,2636660,426,141,-
Gen_e42edad5_67_03116,100% IS911_aa1,IS3 ssgr IS3,2637600,2637298,303,100,-
Gen_e42edad5_67_03117,77.60% ISBmu11_aa1,IS3 ssgr IS150,2638437,2637670,768,255,-
Gen_e42edad5_67_03118,100% IS1N_aa2,IS1,2638937,2638542,396,131,-
Gen_e42edad5_67_03119,100% IS1N_aa1,IS1,2639236,2638964,273,90,-
Gen_e42edad5_67_03120,63.95% ISBmu11_aa1,IS3 ssgr IS150,2639802,2639272,531,176,-
Gen_e42edad5_67_03133,100% IS1N_aa1,IS1,2647858,2648130,273,90,+
Gen_e42edad5_67_03134,100% IS1N_aa2,IS1,2648157,2648426,270,89,+
Gen_e42edad5_67_03146,100% IS1N_aa2,IS1,2658791,2658396,396,131,-
Gen_e42edad5_67_03147,100% IS1N_aa1,IS1,2659090,2658818,273,90,-
Gen_e42edad5_67_03175,100% IS1N_aa2,IS1,2681508,2681170,339,112,-
Gen_e42edad5_67_03176,100% IS1N_aa1,IS1,2681807,2681535,273,90,-
Gen_e42edad5_67_03208,98.89% ISSd1_aa2,IS3 ssgr IS3,2711460,2710642,819,272,-
Gen_e42edad5_67_03209,99% ISSfl10_aa1,IS3 ssgr IS3,2711798,2711496,303,100,-
Gen_e42edad5_67_03237,99.37% IS911_aa2,IS3 ssgr IS3,2734779,2734276,504,167,-
Gen_e42edad5_67_03239,99% ISSfl10_aa1,IS3 ssgr IS3,2735185,2735487,303,100,+
Gen_e42edad5_67_03240,98.95% ISSd1_aa2,IS3 ssgr IS3,2735523,2736440,918,305,+
Gen_e42edad5_67_03254,100% IS1N_aa2,IS1,2749510,2749115,396,131,-
Gen_e42edad5_67_03255,100% IS1N_aa1,IS1,2749809,2749537,273,90,-
Gen_e42edad5_67_03260,99.66% IS2_aa2,IS3 ssgr IS2,2754878,2753973,906,301,-
Gen_e42edad5_67_03261,100% ISEc27_aa1,IS3 ssgr IS2,2755201,2754836,366,121,-
Gen_e42edad5_67_03263,100% IS1N_aa1,IS1,2756464,2756736,273,90,+
Gen_e42edad5_67_03264,99.23% IS1N_aa2,IS1,2756763,2757158,396,131,+
