Seq_id	Size	Description
1	4529703	YEPE.0221.00019
2	4517345	YEPE.0221.00017
3	4569625	YEPE.0221.00018
4	4526841	YEPE.0221.00027
5	4467447	YEPE.0221.00029
6	4607325	YEPE.0221.00021
7	4503487	YEPE.0221.00025
8	4612708	YEPE.0221.00006
9	4501826	YEPE.0221.00005
10	4654228	YEPE.0221.00026
11	4644349	YEPE.0221.00004
12	4612618	YEPE.0221.00013
13	4504254	YEPE.0221.00016
14	4639390	YEPE.0221.00054
15	4604910	YEPE.0221.00007
16	4659507	YEPE.0221.00046
17	4610990	YEPE.0221.00002
18	4640720	YEPE.0221.00035
19	4636566	YEPE.0221.00008
20	4556329	YEPE.0221.00024
21	4625829	YEPE.0221.00036
22	4534590	YEPE.0221.00030
23	4491639	YEPE.0221.00051
24	4531804	YEPE.0221.00033
25	4499502	YEPE.0221.00003
26	4530125	YEPE.0221.00032
27	4629837	YEPE.0221.00041
28	4463069	YEPE.0221.00014
29	4617857	YEPE.0221.00009
30	4523033	YEPE.0221.00044
31	4635506	YEPE.0221.00053
32	4532063	YEPE.0221.00047
33	4607660	YEPE.0221.00034
34	4662886	YEPE.0221.00037
35	4595065	YEPE.0221.00057
36	4708493	YEPE.0221.00040
37	4501786	YEPE.0221.00039
38	4708024	YEPE.0221.00049
39	4553770	YEPE.0221.00022
40	4685402	YEPE.0221.00038
41	4523206	YEPE.0221.00028
42	4605437	YEPE.0221.00042
43	4528383	YEPE.0221.00031
44	4602429	YEPE.0221.00043
45	4553586	YEPE.0221.00050
46	4546217	YEPE.0221.00055
47	4524943	YEPE.0221.00023
48	4636496	YEPE.0221.00056
49	4596548	YEPE.0221.00052
50	4672675	YEPE.0221.00058
51	4616538	YEPE.0221.00001
52	4653728	YEPE.0221.00045
53	4702289	YEPE.0221.00048
54	4553687	YEPE.0221.00010
55	4555347	YEPE.0221.00011
56	4481558	YEPE.0221.00012
57	4519828	YEPE.0221.00020
58	4600755	YEPE.0221.00015
--------------------------------------------------------------------------------
Block #276
Seq_id	Strand	Start	End	Length
51	-	1614126	1589464	24662
52	+	2757587	2782549	24962
53	+	2189397	2214264	24867
54	+	2505919	2530881	24962
55	-	1803656	1778933	24723
57	+	3514409	3539283	24874
58	-	1914244	1889552	24692
--------------------------------------------------------------------------------
Block #213
Seq_id	Strand	Start	End	Length
1	+	3573935	3581590	7655
2	+	2100956	2108611	7655
3	+	525112	532767	7655
4	+	4009548	4017203	7655
5	-	540497	532843	7654
6	+	1272707	1280362	7655
7	+	2547274	2554929	7655
8	-	2235220	2227578	7642
9	-	1537401	1529747	7654
10	-	1880758	1873104	7654
11	-	1634955	1627301	7654
12	+	2654016	2661672	7656
13	+	1763004	1770657	7653
14	-	1842779	1835125	7654
15	+	2595189	2602844	7655
16	-	1180853	1173199	7654
17	-	1363275	1355621	7654
18	+	2748176	2755831	7655
19	-	1765264	1757609	7655
20	-	179370	171716	7654
21	-	1898736	1891082	7654
22	+	2310923	2318578	7655
23	-	626432	618778	7654
24	-	183024	175371	7653
25	-	2130030	2122376	7654
26	-	2398925	2391271	7654
27	+	3068054	3075709	7655
29	-	1880533	1872879	7654
30	+	561846	569500	7654
31	+	2764313	2771915	7602
32	-	1644218	1636565	7653
33	+	2358742	2366397	7655
34	-	2917642	2909988	7654
35	+	2518586	2526241	7655
36	+	2665317	2672957	7640
37	+	2757866	2765519	7653
38	+	567481	575121	7640
39	-	3013770	3006116	7654
40	+	4676466	4684121	7655
41	+	4146242	4153897	7655
42	+	4130587	4138242	7655
43	+	321152	328807	7655
44	+	2391004	2398659	7655
45	+	2701033	2708688	7655
46	-	1650816	1643162	7654
47	-	943008	935354	7654
48	+	3785585	3793240	7655
49	-	1810387	1802733	7654
50	+	2124500	2132155	7655
51	-	1623050	1615396	7654
52	+	2748662	2756317	7655
53	+	2180487	2188127	7640
54	+	2496994	2504649	7655
55	-	1812580	1804926	7654
57	+	3505484	3513139	7655
58	-	1923168	1915514	7654
--------------------------------------------------------------------------------
Block #212
Seq_id	Strand	Start	End	Length
1	+	3562428	3567709	5281
2	+	2089449	2094730	5281
3	-	4256196	4250901	5295
4	+	3998041	4003322	5281
5	-	552004	546724	5280
6	+	1261185	1266481	5296
7	+	2534444	2539724	5280
8	-	2246742	2241447	5295
9	-	1548908	1543628	5280
10	+	2809473	2814768	5295
11	-	1647800	1642505	5295
12	+	2641171	2646466	5295
13	+	3719552	3724836	5284
14	+	2471846	2477126	5280
15	+	2582359	2587639	5280
16	-	2099224	2093929	5295
17	-	1376105	1370825	5280
18	+	2735331	2740626	5295
19	-	1778110	1772814	5296
20	+	1009214	1014509	5295
21	-	1911581	1906286	5295
22	+	2298093	2303373	5280
23	-	639274	633994	5280
24	-	195854	190574	5280
25	-	2142860	2137580	5280
26	-	2410432	2405152	5280
27	+	3055352	3060632	5280
28	+	1907670	1912950	5280
29	-	1893363	1888083	5280
30	+	549016	554296	5280
31	+	2751468	2756763	5295
32	-	1657048	1651768	5280
33	+	2347220	2352516	5296
34	+	3851737	3857032	5295
35	+	2507064	2512360	5296
36	+	2651165	2656460	5295
37	+	211884	217168	5284
38	+	553329	558624	5295
39	+	3841050	3846345	5295
40	+	286232	291527	5295
41	+	4134735	4140016	5281
42	+	4117757	4123037	5280
43	+	309645	314926	5281
44	-	1552400	1547105	5295
45	+	2688188	2693483	5295
46	-	1663661	1658366	5295
47	-	954515	949235	5280
48	+	3772755	3778035	5280
49	-	1823217	1817937	5280
50	+	3295189	3300484	5295
51	-	1635880	1630600	5280
52	-	1818020	1812725	5295
53	+	2166335	2171630	5295
54	-	1660301	1655006	5295
55	-	1825410	1820130	5280
56	-	2650344	2645048	5296
57	+	3493977	3499258	5281
58	-	1935998	1930718	5280
--------------------------------------------------------------------------------
Block #211
Seq_id	Strand	Start	End	Length
1	+	3555417	3562427	7010
2	+	2082438	2089448	7010
3	-	4263917	4256915	7002
4	+	3991030	3998040	7010
5	-	559015	552006	7009
6	+	1254174	1261184	7010
7	+	2527419	2534443	7024
8	-	2253753	2246744	7009
9	-	1555919	1548910	7009
10	+	2801737	2808754	7017
11	-	1654811	1647802	7009
12	+	2634160	2641170	7010
13	+	3712541	3719551	7010
14	+	2464821	2471845	7024
15	+	2575334	2582358	7024
16	-	2106945	2099943	7002
17	-	1383131	1376107	7024
18	+	2727608	2734612	7004
19	-	1785121	1778112	7009
20	+	1001493	1008495	7002
21	-	1918592	1911583	7009
22	+	2291082	2298092	7010
23	-	646300	639276	7024
24	-	202881	195856	7025
25	-	2149886	2142862	7024
26	-	2417443	2410434	7009
27	+	3048327	3055351	7024
28	+	1899949	1906951	7002
29	-	1900389	1893365	7024
30	+	541991	549015	7024
31	+	2744457	2751467	7010
32	-	1664074	1657050	7024
33	+	2340209	2347219	7010
34	+	3844016	3851018	7002
35	+	2500053	2507063	7010
36	+	2643444	2650446	7002
37	+	204873	211883	7010
38	+	545608	552610	7002
39	+	3833329	3840331	7002
40	+	278511	285513	7002
41	+	4127724	4134734	7010
42	+	4110732	4117756	7024
43	+	302634	309644	7010
44	-	1560121	1553119	7002
45	+	2680467	2687469	7002
46	-	1670672	1663663	7009
47	-	961526	954517	7009
48	+	3765730	3772754	7024
49	-	1830243	1823219	7024
50	+	3287468	3294470	7002
51	-	1642906	1635882	7024
52	-	1825741	1818739	7002
53	+	2158614	2165616	7002
54	-	1668022	1661020	7002
55	-	1832436	1825412	7024
56	-	2657355	2650346	7009
57	+	3486966	3493976	7010
58	-	1943024	1936000	7024
--------------------------------------------------------------------------------
Block #210
Seq_id	Strand	Start	End	Length
1	+	3548040	3554635	6595
2	+	2075061	2081656	6595
3	-	4271329	4264699	6630
4	+	3983653	3990248	6595
5	-	566392	559798	6594
6	+	1246777	1253392	6615
7	+	2520020	2526651	6631
8	-	2261150	2254536	6614
9	-	1565275	1558671	6604
10	+	2794340	2800970	6630
11	-	1662224	1655594	6630
12	+	2626748	2633378	6630
13	+	3705158	3711759	6601
14	+	2457423	2464053	6630
15	+	2567935	2574566	6631
16	-	2114358	2107728	6630
17	-	1390530	1383899	6631
18	+	2720196	2726826	6630
19	-	1792534	1785904	6630
20	+	994081	1000711	6630
21	-	1926005	1919375	6630
22	+	2283670	2290300	6630
23	-	653698	647068	6630
24	-	210276	203646	6630
25	-	2157285	2150654	6631
26	-	2424820	2418226	6594
27	+	3040929	3047559	6630
28	+	1892537	1899167	6630
29	-	1907788	1901157	6631
30	+	534593	541223	6630
31	+	2737045	2743675	6630
32	-	1671472	1664842	6630
33	+	2332812	2339427	6615
34	+	3836604	3843234	6630
35	+	2492656	2499271	6615
36	+	2636052	2642662	6610
37	+	197490	204091	6601
38	+	538217	544826	6609
39	+	3825917	3832547	6630
40	+	271099	277729	6630
41	+	4120347	4126942	6595
42	+	4103333	4109964	6631
43	+	295242	301852	6610
44	-	1567534	1560904	6630
45	+	2673055	2679685	6630
46	-	1678085	1671455	6630
47	-	968903	962309	6594
48	+	3758332	3764962	6630
49	-	1837672	1831011	6661
50	+	3280056	3286686	6630
51	-	1650304	1643674	6630
52	-	1833154	1826524	6630
53	+	2151222	2157832	6610
54	-	1675435	1668805	6630
55	-	1839865	1833204	6661
56	-	2664768	2658138	6630
57	+	3479589	3486184	6595
58	-	1950423	1943792	6631
--------------------------------------------------------------------------------
Block #209
Seq_id	Strand	Start	End	Length
1	+	3539321	3546604	7283
2	+	2066342	2073625	7283
3	-	4280033	4272750	7283
4	+	3974934	3982217	7283
5	-	575112	567829	7283
6	+	1238058	1245341	7283
7	+	2509356	2516639	7283
8	-	2269870	2262587	7283
9	-	1573995	1566712	7283
10	+	2785636	2792919	7283
11	-	1670928	1663645	7283
12	+	2616084	2623367	7283
13	-	2955489	2948207	7282
14	+	2448719	2456002	7283
15	+	2559231	2566514	7283
16	-	2123062	2115779	7283
17	-	1401194	1393911	7283
18	+	2711492	2718775	7283
19	-	1801238	1793955	7283
20	+	985377	992660	7283
21	-	1934709	1927426	7283
22	+	2274966	2282249	7283
23	-	664363	657080	7283
24	-	218981	211697	7284
25	-	2165989	2158706	7283
26	-	2433541	2426257	7284
27	+	3032225	3039508	7283
28	+	1881873	1889144	7271
29	-	1918452	1911169	7283
30	+	525888	533172	7284
31	+	2728341	2735624	7283
32	-	1680176	1672893	7283
33	+	2324093	2331376	7283
34	+	3827900	3835183	7283
35	+	2483937	2491220	7283
36	+	2625390	2632673	7283
37	-	3949623	3942342	7281
38	+	527554	534837	7283
39	+	3817213	3824496	7283
40	+	262398	269681	7283
41	+	4111628	4118911	7283
42	+	4094629	4101912	7283
43	+	286537	293820	7283
44	-	1576237	1568955	7282
45	+	2664351	2671634	7283
46	-	1686789	1679506	7283
47	-	977623	970340	7283
48	+	3749628	3756911	7283
49	-	1846376	1839093	7283
50	+	3271352	3278635	7283
51	-	1659008	1651725	7283
52	-	1841858	1834575	7283
53	+	2140559	2147842	7283
54	-	1684131	1676856	7275
55	-	1848569	1841286	7283
56	-	2638753	2631470	7283
56	-	2675432	2668149	7283
57	+	3470870	3478153	7283
58	-	1959127	1951844	7283
--------------------------------------------------------------------------------
Block #208
Seq_id	Strand	Start	End	Length
1	+	3503304	3537111	33807
2	+	2030310	2064132	33822
3	-	4317806	4284202	33604
4	+	3938917	3972724	33807
5	-	611130	577323	33807
6	+	1202026	1235848	33822
7	+	2473512	2507146	33634
8	-	2305902	2272080	33822
9	-	1610003	1576205	33798
10	+	2747847	2781466	33619
11	-	1706772	1673138	33634
12	+	2580255	2613874	33619
13	+	2976627	3010246	33619
14	+	2412875	2446509	33634
15	+	2523387	2557021	33634
16	+	2056707	2090326	33619
17	-	1437038	1403404	33634
18	+	2675648	2709282	33634
19	-	1837068	1803448	33620
20	+	947588	981207	33619
21	-	1970553	1936919	33634
22	+	2239122	2272756	33634
23	-	700207	666573	33634
24	-	254854	221190	33664
25	-	2201833	2168199	33634
26	-	2469573	2435751	33822
27	+	2996366	3030015	33649
28	+	1846045	1879663	33618
29	-	1954295	1920662	33633
30	+	490015	523678	33663
31	+	2692512	2726131	33619
32	-	1716049	1682386	33663
33	+	2288062	2321884	33822
34	+	3790126	3823729	33603
35	-	1975911	1942269	33642
36	+	2589546	2623180	33634
37	+	3970761	4004380	33619
38	+	491710	525344	33634
39	+	3779439	3813043	33604
40	+	224601	258228	33627
41	+	4075611	4109418	33807
42	+	4058786	4092420	33634
43	+	250520	284327	33807
44	-	1614026	1580407	33619
45	+	2628507	2662141	33634
46	-	1722633	1688999	33634
47	-	1013640	979833	33807
48	+	3713784	3747418	33634
49	-	1882247	1848586	33661
50	+	3233563	3267182	33619
51	-	1694852	1661218	33634
52	-	1879647	1846028	33619
53	+	2104715	2138349	33634
54	-	1721920	1688301	33619
55	-	1884440	1850779	33661
56	-	2711261	2677642	33619
57	+	3434838	3468660	33822
58	-	1994971	1961337	33634
--------------------------------------------------------------------------------
Block #207
Seq_id	Strand	Start	End	Length
1	+	3483410	3495935	12525
2	+	2010427	2022952	12525
3	-	4337671	4325164	12507
4	+	3919023	3931548	12525
5	-	631024	618499	12525
6	+	1182161	1194668	12507
7	+	2453647	2466154	12507
8	-	2325767	2313260	12507
9	-	1629868	1617361	12507
10	+	2727982	2740489	12507
11	-	1726637	1714130	12507
12	+	2560390	2572897	12507
13	+	2956806	2969269	12463
14	+	2393010	2405517	12507
15	+	2503522	2516029	12507
16	+	2036842	2049349	12507
17	-	1456903	1444396	12507
18	+	2655784	2668290	12506
19	-	1856933	1844426	12507
20	+	927723	940230	12507
21	-	1990418	1977911	12507
22	+	2219257	2231764	12507
23	-	720072	707565	12507
24	-	274753	262230	12523
25	-	2221698	2209191	12507
26	-	2489456	2476931	12525
27	+	2976483	2988990	12507
28	+	1822898	1835405	12507
29	-	1974160	1961653	12507
30	+	470116	482639	12523
31	+	2672647	2685154	12507
32	-	1735948	1723425	12523
33	+	2268197	2280704	12507
34	+	3770261	3782768	12507
35	-	1995794	1983269	12525
36	+	2567722	2580229	12507
37	+	3950940	3963403	12463
38	+	469885	482392	12507
39	+	3759574	3772081	12507
40	+	204736	217243	12507
41	+	4055717	4068242	12525
42	+	4038921	4051428	12507
43	+	229303	241812	12509
44	-	1633891	1621384	12507
45	+	2608641	2621148	12507
46	-	1742498	1729991	12507
47	-	1034857	1022348	12509
48	+	3693901	3706408	12507
49	-	1904082	1891575	12507
50	+	3213698	3226205	12507
51	-	1714735	1702228	12507
52	-	1899512	1887005	12507
53	+	2082891	2095398	12507
54	-	1742495	1729988	12507
55	-	1906275	1893768	12507
56	-	2731126	2718619	12507
57	+	3414955	3427480	12525
58	-	2014828	2002329	12499
--------------------------------------------------------------------------------
Block #206
Seq_id	Strand	Start	End	Length
1	+	3459496	3476314	16818
2	+	1986513	2003331	16818
3	-	4361580	4344766	16814
4	+	3895109	3911927	16818
5	-	654938	638119	16819
6	+	1158181	1175065	16884
7	+	2429732	2446551	16819
8	-	2349675	2332862	16813
9	-	1653782	1636963	16819
10	+	2704073	2720886	16813
11	-	1750552	1733732	16820
12	+	2536475	2553294	16819
13	-	3750081	3733265	16816
14	+	2369095	2385914	16819
15	+	2479607	2496426	16819
16	+	2012933	2029746	16813
17	-	1480818	1463998	16820
18	+	2631869	2648688	16819
19	-	1880847	1864028	16819
20	+	903814	920627	16813
21	-	2013856	1997513	16343
22	+	2195341	2212161	16820
23	-	743511	727168	16343
24	-	298666	281846	16820
25	-	2245613	2228793	16820
26	-	2513370	2496551	16819
27	+	2952568	2969387	16819
28	+	1798976	1815802	16826
29	-	1998074	1981255	16819
30	+	446201	463020	16819
31	+	2649209	2665551	16342
32	-	1759863	1743043	16820
33	+	2244217	2261101	16884
34	+	3746352	3763165	16813
35	-	2021025	2004212	16813
36	+	2543667	2560645	16978
37	-	242413	225597	16816
38	+	445989	462808	16819
39	+	3735665	3752478	16813
40	+	180827	197640	16813
41	+	4031803	4048621	16818
42	+	4015006	4031825	16819
43	+	205389	222207	16818
44	-	1657799	1640986	16813
45	+	2584726	2601545	16819
46	-	1765936	1749593	16343
47	-	1058771	1041952	16819
48	+	3669986	3686805	16819
49	-	1927520	1911177	16343
50	+	3189789	3206602	16813
51	-	1738650	1721830	16820
52	-	1923421	1906607	16814
53	+	2058836	2075814	16978
54	-	1766404	1749590	16814
55	-	1930190	1913370	16820
56	-	2755040	2738221	16819
57	+	3391041	3407859	16818
58	-	2038744	2021924	16820
--------------------------------------------------------------------------------
Block #205
Seq_id	Strand	Start	End	Length
1	+	3435122	3452095	16973
2	+	1962165	1979105	16940
3	-	4385945	4368972	16973
4	+	3870738	3887709	16971
5	-	679309	662339	16970
6	+	1488310	1505251	16941
7	+	2405380	2422302	16922
8	-	2018898	2001956	16942
9	-	1678095	1661158	16937
10	+	2679707	2696665	16958
11	-	1774914	1757973	16941
12	+	2512115	2529057	16942
13	+	2786277	2803133	16856
14	+	2344678	2361653	16975
15	+	2455259	2472181	16922
16	+	1988567	2005525	16958
17	-	1505180	1488259	16921
18	-	1949095	1932138	16957
19	+	2980101	2997041	16940
20	+	879447	896421	16974
21	-	2038214	2021273	16941
22	+	2170961	2187919	16958
23	-	767874	750938	16936
24	+	611593	628549	16956
25	-	2269955	2253050	16905
26	-	2537731	2520773	16958
27	+	2928213	2945154	16941
28	+	1774611	1791559	16948
29	-	2022404	2005499	16905
30	-	133266	116311	16955
31	-	1550016	1533076	16940
32	+	2072800	2089756	16956
33	+	2574336	2591277	16941
34	+	3721986	3738944	16958
35	-	1916300	1899395	16905
36	+	2519337	2536269	16932
37	+	3780419	3797275	16856
38	+	421660	438608	16948
39	+	3711299	3728257	16958
40	+	156482	173437	16955
41	+	4007430	4024403	16973
42	+	3990658	4007580	16922
43	+	181016	197989	16973
44	-	1682164	1665206	16958
45	+	2560351	2577292	16941
46	-	1790290	1773349	16941
47	-	1083143	1066171	16972
48	+	3645639	3662580	16941
49	-	1951906	1934965	16941
50	+	3165423	3182381	16958
51	-	1763004	1746063	16941
52	-	1947786	1930828	16958
53	+	2034507	2051438	16931
54	-	1790768	1773811	16957
55	-	1954576	1937635	16941
56	-	2779381	2762457	16924
57	+	3366693	3383633	16940
58	-	2063091	2046169	16922
--------------------------------------------------------------------------------
Block #204
Seq_id	Strand	Start	End	Length
1	+	3420377	3435121	14744
2	+	1947384	1962164	14780
3	-	4400636	4385947	14689
4	+	3855993	3870737	14744
5	-	694054	679311	14743
6	+	1473619	1488309	14690
7	+	2390689	2405379	14690
8	-	2033589	2018900	14689
9	-	1692819	1678097	14722
10	+	2665016	2679706	14690
11	-	1789605	1774916	14689
12	+	2497425	2512114	14689
13	+	2770996	2785555	14559
14	+	2329979	2344677	14698
15	+	2440568	2455258	14690
16	+	1973876	1988566	14690
17	-	1519871	1505182	14689
18	-	1963802	1949097	14705
19	+	2965411	2980100	14689
20	+	864756	879446	14690
21	-	2052905	2038216	14689
22	+	2156252	2170960	14708
23	-	782565	767876	14689
24	+	596902	611592	14690
25	-	2284646	2269957	14689
26	-	2553204	2538457	14747
27	+	2913522	2928212	14690
28	+	1759939	1774610	14671
29	-	2037095	2022406	14689
30	-	147957	133268	14689
31	-	1564707	1550018	14689
32	+	2058109	2072799	14690
33	+	2559645	2574335	14690
34	+	3707295	3721985	14690
35	-	1930991	1916302	14689
36	+	2504647	2519336	14689
37	+	3765138	3779697	14559
38	+	406970	421659	14689
39	+	3696608	3711298	14690
40	+	141791	156481	14690
41	+	3992685	4007429	14744
42	+	3975967	3990657	14690
43	+	166271	181015	14744
44	-	1696854	1682166	14688
45	+	2545660	2560350	14690
46	-	1804981	1790292	14689
47	-	1097888	1083145	14743
48	+	3630948	3645638	14690
49	-	1966625	1951908	14717
50	+	3150732	3165422	14690
51	-	1777695	1763006	14689
52	-	1962477	1947788	14689
53	+	2019817	2034506	14689
54	-	1805459	1790770	14689
55	-	1969295	1954578	14717
56	-	2794071	2779383	14688
57	+	3351912	3366692	14780
58	-	2077782	2063093	14689
--------------------------------------------------------------------------------
Block #203
Seq_id	Strand	Start	End	Length
1	+	3413923	3420376	6453
2	+	1940930	1947383	6453
3	-	4407090	4400638	6452
4	+	3849539	3855992	6453
5	-	700508	694056	6452
6	+	1467165	1473618	6453
7	+	2384235	2390688	6453
8	-	2040091	2033591	6500
9	-	1700581	1694136	6445
10	+	2658562	2665015	6453
11	-	1796052	1789607	6445
12	+	2490971	2497424	6453
13	+	2764542	2770995	6453
14	+	2323525	2329978	6453
15	+	2434114	2440567	6453
16	+	1967422	1973875	6453
17	-	1526325	1519873	6452
18	-	1970256	1963804	6452
19	+	2958957	2965410	6453
20	+	858302	864755	6453
21	-	2059359	2052907	6452
22	+	2149798	2156251	6453
23	-	789019	782567	6452
24	+	590448	596901	6453
25	-	2291100	2284648	6452
26	-	2559658	2553206	6452
27	+	2907068	2913521	6453
28	+	1753485	1759938	6453
29	-	2043548	2037097	6451
30	-	154411	147959	6452
31	-	1571161	1564709	6452
32	+	2051655	2058108	6453
33	+	2553191	2559644	6453
34	+	3700841	3707294	6453
35	-	1937445	1930993	6452
36	+	2498180	2504646	6466
37	+	3758684	3765137	6453
38	+	400501	406969	6468
39	+	3690154	3696607	6453
40	+	135337	141790	6453
41	+	3986231	3992684	6453
42	+	3969513	3975966	6453
43	+	159817	166270	6453
44	-	1703308	1696856	6452
45	+	2539206	2545659	6453
46	-	1811435	1804983	6452
47	-	1104342	1097890	6452
48	+	3624494	3630947	6453
49	-	1973079	1966627	6452
50	+	3144278	3150731	6453
51	-	1784149	1777697	6452
52	-	1968931	1962479	6452
53	+	2013350	2019816	6466
54	-	1811913	1805461	6452
55	-	1975749	1969297	6452
56	-	2800525	2794073	6452
57	+	3345458	3351911	6453
58	-	2084236	2077784	6452
--------------------------------------------------------------------------------
Block #202
Seq_id	Strand	Start	End	Length
1	+	3391639	3408566	16927
2	-	815836	798908	16928
3	+	504171	521098	16927
4	+	3827255	3844182	16927
5	-	722793	705865	16928
6	-	712563	695635	16928
7	+	2361935	2378862	16927
8	+	2797216	2814143	16927
9	-	1722874	1705946	16928
10	-	1901700	1884772	16928
11	-	1818353	1801425	16928
12	+	2468671	2485598	16927
13	+	2742279	2759191	16912
14	+	2301225	2318152	16927
15	+	2411814	2428741	16927
16	-	1201795	1184867	16928
17	-	1548626	1531698	16928
18	-	1840767	1823839	16928
19	-	2183429	2166501	16928
20	-	200312	183384	16928
21	-	2081660	2064732	16928
22	+	2126175	2143102	16927
23	-	811320	794392	16928
24	+	568148	585075	16927
25	+	2747361	2764288	16927
26	-	2581943	2565015	16928
27	+	2884768	2901695	16927
28	+	1729226	1746169	16943
29	-	2065848	2048920	16928
30	-	176712	159784	16928
31	+	2346640	2363567	16927
32	+	2029355	2046282	16927
33	-	1798603	1781675	16928
34	-	2938584	2921656	16928
35	+	2464250	2481177	16927
36	+	2473935	2490861	16926
37	+	3736421	3753333	16912
38	+	376261	393187	16926
39	-	3034712	3017784	16928
40	+	4655526	4672453	16927
41	+	3963947	3980874	16927
42	+	3947213	3964140	16927
43	+	137533	154460	16927
44	+	2370063	2386990	16927
45	-	1898675	1881747	16928
46	-	1833736	1816808	16928
47	-	1126627	1109699	16928
48	+	3602194	3619121	16927
49	-	1995380	1978452	16928
50	-	2377293	2360365	16928
51	-	1806449	1789521	16928
52	+	2727721	2744648	16927
53	+	1989105	2006031	16926
54	+	2476053	2492980	16927
55	-	1998050	1981122	16928
56	-	2822826	2805898	16928
57	+	3323174	3340101	16927
58	-	2106537	2089609	16928
--------------------------------------------------------------------------------
Block #201
Seq_id	Strand	Start	End	Length
1	+	3372007	3388274	16267
2	-	835467	819200	16267
3	+	484501	500806	16305
4	+	3807623	3823890	16267
5	-	742424	726157	16267
6	-	732232	715927	16305
7	+	2342265	2358570	16305
8	+	2777546	2793851	16305
9	-	1742505	1726238	16267
10	-	1921369	1905064	16305
11	-	1838022	1821717	16305
12	+	2449021	2465325	16304
13	+	2721147	2737492	16345
14	+	2281555	2297860	16305
15	+	2392144	2408449	16305
16	-	1221464	1205159	16305
17	-	1568295	1551990	16305
18	-	1860437	1844131	16306
19	-	2203078	2186774	16304
20	-	219981	203676	16305
21	-	2101329	2085024	16305
22	+	2106505	2122810	16305
23	-	830989	814684	16305
24	+	548478	564783	16305
25	+	2727691	2743996	16305
26	-	2601574	2585307	16267
27	+	2865098	2881403	16305
28	+	1709575	1725861	16286
29	-	2085517	2069212	16305
30	-	196381	180076	16305
31	+	2326988	2343293	16305
32	+	2009686	2025990	16304
33	-	1818272	1801967	16305
34	-	2958253	2941948	16305
35	+	2444580	2460885	16305
36	+	2454284	2470570	16286
37	+	3715289	3731634	16345
38	+	356610	372896	16286
39	-	3054381	3038076	16305
40	+	4635856	4652161	16305
41	+	3944315	3960582	16267
42	+	3927543	3943848	16305
43	+	117901	134168	16267
44	+	2350393	2366698	16305
45	-	1918344	1902039	16305
46	-	1853405	1837100	16305
47	-	1146258	1129991	16267
48	+	3582524	3598829	16305
49	-	2015049	1998744	16305
50	-	2396962	2380657	16305
51	-	1826117	1809813	16304
52	+	2708051	2724356	16305
53	+	1969454	1985740	16286
54	+	2456383	2472688	16305
55	-	2017719	2001414	16305
56	-	2842475	2826171	16304
57	+	3303542	3319809	16267
58	-	2126206	2109901	16305
--------------------------------------------------------------------------------
Block #200
Seq_id	Strand	Start	End	Length
1	+	3358566	3372006	13440
2	-	848909	835469	13440
3	+	471083	484500	13417
4	+	3794182	3807622	13440
5	-	755866	742426	13440
6	-	745672	732234	13438
7	+	2328851	2342264	13413
8	+	2764106	2777545	13439
9	-	1755947	1742507	13440
10	-	1934787	1921371	13416
11	-	1851440	1838024	13416
12	+	2435607	2449020	13413
13	+	2707013	2720426	13413
14	+	2268141	2281554	13413
15	+	2378730	2392143	13413
16	-	1234882	1221466	13416
17	-	1581709	1568297	13412
18	-	1873855	1860439	13416
19	-	2216498	2203080	13418
20	-	233401	219983	13418
21	-	2114747	2101331	13416
22	+	2093091	2106504	13413
23	-	844403	830991	13412
24	+	535064	548477	13413
25	+	2714277	2727690	13413
26	-	2615016	2601576	13440
27	+	2851684	2865097	13413
28	+	1696156	1709574	13418
29	-	2098931	2085519	13412
30	-	209795	196383	13412
31	+	2313570	2326987	13417
32	+	1996272	2009685	13413
33	-	1831714	1818274	13440
34	-	2971671	2958255	13416
35	+	2431140	2444579	13439
36	+	2440865	2454283	13418
37	+	3701154	3714568	13414
38	+	343191	356609	13418
39	-	3067799	3054383	13416
40	+	4622437	4635855	13418
41	+	3930874	3944314	13440
42	+	3914129	3927542	13413
43	+	104460	117900	13440
44	+	2336975	2350392	13417
45	-	1931762	1918346	13416
46	-	1866823	1853407	13416
47	-	1159700	1146260	13440
48	+	3569110	3582523	13413
49	-	2028463	2015051	13412
50	-	2410380	2396964	13416
51	-	1839531	1826119	13412
52	+	2694633	2708050	13417
53	+	1956035	1969453	13418
54	+	2442965	2456382	13417
55	-	2031133	2017721	13412
56	-	2855889	2842477	13412
57	+	3290101	3303541	13440
58	-	2139620	2126208	13412
--------------------------------------------------------------------------------
Block #199
Seq_id	Strand	Start	End	Length
1	+	3342465	3350190	7725
2	-	865010	857286	7724
3	+	454980	462705	7725
4	+	3778080	3785805	7725
5	-	771968	764244	7724
6	-	761775	754051	7724
7	+	2312743	2320468	7725
8	+	2748003	2755728	7725
9	-	1772048	1764324	7724
10	-	1950891	1943167	7724
11	-	1867544	1859819	7725
12	+	2419499	2427224	7725
13	+	2688876	2696592	7716
14	+	2252033	2259758	7725
15	+	2362622	2370347	7725
16	-	1250985	1243261	7724
17	-	1597817	1590093	7724
18	-	1889940	1882233	7707
19	-	2232602	2224878	7724
20	-	249503	241779	7724
21	-	2130850	2123126	7724
22	+	2076983	2084708	7725
23	-	860517	852793	7724
24	+	519935	526683	6748
25	+	2698169	2705894	7725
